"response_id","age","protocol","num_nondigital","num_offline","num_online"
392420,"2014-01-01","FGDC",0,1,2
392611,"2004-01-01","FGDC",0,0,2
392651,"2012-01-01","FGDC",0,0,0
392743,"2015-01-01","FGDC",0,0,1
392769,"2015-01-01","FGDC",0,0,0
392795,"2015-01-01","FGDC",0,0,0
392806,"2011-01-01","FGDC",0,0,0
392864,"2014-01-01","ISO",0,0,0
392888,"","ISO",0,0,1
392903,"2006-01-01","FGDC",0,0,3
392912,"2015-01-01","FGDC",0,0,0
392917,"","ISO",0,0,1
392949,"2012-01-01","FGDC",0,0,0
392980,"2014-01-01","ISO",0,0,4
393099,"2015-01-01","FGDC",0,0,0
393108,"2014-01-01","ISO",0,0,4
393134,"","ISO",0,0,1
393282,"2003-01-01","FGDC",0,0,0
393289,"","ISO",0,0,2
393293,"2013-01-01","FGDC",0,0,0
393320,"2014-01-01","ISO",0,0,4
393415,"2007-01-01","FGDC",0,0,3
393467,"2014-01-01","FGDC",0,0,0
393532,"2009-01-01","FGDC",0,0,1
393620,"2011-01-01","FGDC",0,0,0
393697,"2012-01-01","ISO",0,0,1
393867,"","ISO",0,0,2
393879,"2006-01-01","FGDC",0,0,4
393880,"2003-01-01","FGDC",0,0,0
393926,"2012-01-01","FGDC",0,1,0
393940,"2015-01-01","FGDC",0,0,33
393956,"2015-01-01","FGDC",0,0,2
393990,"2012-01-01","FGDC",0,0,0
394104,"2009-01-01","FGDC",0,1,0
394167,"2012-01-01","FGDC",0,0,0
394174,"2012-01-01","ISO",0,0,0
394208,"2002-01-01","FGDC",0,1,0
394220,"2010-01-01","FGDC",0,0,0
394268,"","ISO",0,0,0
394352,"2011-01-01","FGDC",0,0,0
394412,"2015-01-01","FGDC",0,0,0
394504,"2013-01-01","FGDC",0,0,0
394552,"2011-01-01","FGDC",0,0,0
394557,"2015-01-01","ISO",0,0,0
394565,"2015-01-01","ISO",0,0,1
394600,"2015-01-01","ISO",0,0,2
394642,"2015-01-01","ISO",0,0,2
394649,"2007-01-01","FGDC",0,0,1
394722,"2011-01-01","FGDC",0,0,1
394730,"2014-01-01","FGDC",0,0,2
394766,"2015-01-01","ISO",0,0,2
394770,"2010-01-01","ISO",0,0,1
394772,"","ISO",0,0,2
394868,"","ISO",0,0,1
394881,"2010-01-01","ISO",0,0,3
395251,"2011-01-01","FGDC",0,0,3
395274,"2014-01-01","ISO",0,0,1
395279,"","ISO",0,0,1
395330,"2015-01-01","FGDC",0,0,37
395334,"1999-01-01","FGDC",0,0,2
395373,"2011-01-01","FGDC",0,0,3
395408,"2014-01-01","FGDC",0,0,2
395418,"2015-01-01","ISO",0,0,0
395452,"2012-01-01","FGDC",0,0,1
395667,"2007-01-01","FGDC",0,1,1
395692,"2013-01-01","ISO",0,0,1
395707,"2012-01-01","FGDC",0,0,0
395724,"2015-01-01","FGDC",0,0,0
395821,"2012-01-01","FGDC",0,0,0
395865,"2003-01-01","FGDC",0,0,1
395893,"2006-01-01","FGDC",0,0,0
396017,"","ISO",0,0,2
396088,"2012-01-01","ISO",0,0,1
396171,"2010-01-01","FGDC",0,0,1
396195,"2008-01-01","FGDC",0,0,0
396341,"","ISO",0,0,0
396378,"2015-01-01","FGDC",0,0,0
396500,"2015-01-01","FGDC",0,0,0
396654,"2013-01-01","ISO",0,0,1
396663,"2015-01-01","FGDC",0,0,0
396670,"2008-01-01","FGDC",0,0,3
396707,"2012-01-01","FGDC",0,1,0
396716,"2006-01-01","ISO",0,0,1
396785,"","ISO",0,0,17
396843,"2009-01-01","FGDC",0,0,1
396881,"2013-01-01","FGDC",0,0,0
397035,"2015-01-01","FGDC",0,0,1
397112,"2006-01-01","FGDC",0,0,1
397186,"2007-01-01","FGDC",0,0,0
397214,"2004-01-01","FGDC",0,0,3
397281,"2015-01-01","FGDC",0,0,33
397283,"2006-01-01","FGDC",1,3,0
397377,"2008-01-01","ISO",0,0,1
397515,"","ISO",0,0,1
397551,"2006-01-01","FGDC",0,0,0
397552,"2014-01-01","ISO",0,0,1
397590,"","ISO",0,0,1
397598,"2007-01-01","FGDC",0,0,0
397686,"2014-01-01","ISO",0,0,2
397860,"2009-01-01","FGDC",0,0,3
397907,"2005-01-01","FGDC",0,0,1
397910,"2004-01-01","FGDC",0,0,3
398043,"2013-01-01","ISO",0,0,1
398053,"2008-01-01","FGDC",0,1,0
398154,"","ISO",0,0,1
398168,"2015-01-01","ISO",0,0,2
398200,"2014-01-01","ISO",0,0,0
398301,"2014-01-01","ISO",0,0,1
398367,"2004-01-01","FGDC",0,0,6
398498,"2015-01-01","FGDC",0,0,1
398564,"2014-01-01","FGDC",0,0,0
398633,"2015-01-01","FGDC",0,0,33
398638,"2012-01-01","FGDC",0,0,1
398642,"2005-01-01","FGDC",0,0,0
398882,"","ISO",0,0,2
398906,"2006-01-01","FGDC",0,0,0
398955,"2013-01-01","ISO",0,0,1
398971,"1999-01-01","FGDC",0,0,3
398997,"2015-01-01","ISO",0,0,2
399009,"2014-01-01","ISO",0,0,3
399078,"2010-01-01","FGDC",0,0,3
399362,"2013-01-01","ISO",0,0,1
399367,"2015-01-01","FGDC",0,0,0
399392,"","ISO",0,0,1
399425,"2015-01-01","ISO",0,0,2
399667,"2015-01-01","FGDC",0,0,0
399722,"2014-01-01","ISO",0,0,9
399780,"2014-01-01","ISO",0,0,1
399802,"2010-01-01","FGDC",0,0,0
399813,"2012-01-01","ISO",0,0,0
399925,"2011-01-01","FGDC",0,0,0
399959,"2014-01-01","FGDC",0,0,3
399972,"2015-01-01","FGDC",0,0,0
399999,"","ISO",0,0,1
400096,"2012-01-01","FGDC",0,0,0
400159,"2012-01-01","ISO",0,0,1
400168,"2010-01-01","FGDC",0,0,0
400268,"2014-01-01","ISO",0,0,1
400354,"","ISO",0,0,1
400373,"2006-01-01","ISO",0,0,1
400398,"2011-01-01","FGDC",0,0,1
400440,"2011-01-01","FGDC",0,1,0
400467,"2012-01-01","FGDC",0,0,0
400501,"2015-01-01","FGDC",0,0,1
400514,"2005-01-01","FGDC",0,0,3
400548,"2012-01-01","FGDC",0,0,0
400633,"2009-01-01","ISO",0,0,6
400654,"","ISO",0,0,2
400674,"2004-01-01","FGDC",0,0,12
400689,"2012-01-01","ISO",0,0,0
400880,"2014-01-01","ISO",0,0,9
400952,"2015-01-01","FGDC",0,0,2
400982,"2009-01-01","FGDC",0,0,3
400992,"2007-01-01","FGDC",0,0,3
400997,"1990-01-01","FGDC",0,0,3
401032,"2015-01-01","FGDC",0,0,37
401054,"2014-01-01","ISO",0,0,1
401153,"2015-01-01","FGDC",0,0,0
401186,"2008-01-01","FGDC",0,0,5
401234,"2015-01-01","ISO",0,0,13
401355,"2013-01-01","ISO",0,0,1
401365,"2015-01-01","ISO",0,0,4
401394,"2014-01-01","FGDC",0,0,1
401475,"2015-01-01","ISO",0,0,2
401599,"2014-01-01","ISO",0,0,10
401614,"2015-01-01","FGDC",0,0,0
401624,"","ISO",0,0,1
401661,"2012-01-01","FGDC",0,0,0
401694,"2015-01-01","ISO",0,0,2
401740,"2013-01-01","FGDC",0,0,0
401763,"2014-01-01","FGDC",0,1,2
401778,"2013-01-01","ISO",0,0,1
401845,"2015-01-01","ISO",0,0,2
401863,"2011-01-01","FGDC",0,1,2
401927,"2015-01-01","ISO",0,0,2
401942,"2014-01-01","ISO",0,0,2
401947,"2013-01-01","FGDC",0,0,0
402128,"2002-01-01","FGDC",0,0,3
402135,"2011-01-01","ISO",0,0,0
402266,"2014-01-01","FGDC",0,0,0
402287,"2015-01-01","ISO",0,0,2
402419,"2013-01-01","FGDC",0,0,0
402454,"","ISO",0,0,1
402468,"2004-01-01","FGDC",0,0,0
402470,"2014-01-01","FGDC",0,0,0
402628,"2013-01-01","ISO",0,0,1
402687,"2008-01-01","ISO",0,0,0
402725,"2014-01-01","ISO",0,0,0
402987,"2014-01-01","FGDC",0,0,0
403012,"","ISO",0,0,1
403172,"2009-01-01","FGDC",0,0,0
403188,"2015-01-01","ISO",0,0,26
403233,"","ISO",0,0,1
403325,"2014-01-01","FGDC",0,0,1
403425,"2015-01-01","ISO",0,0,2
403502,"","ISO",0,0,1
403542,"2006-01-01","FGDC",0,0,1
403569,"2009-01-01","FGDC",0,0,3
403572,"2013-01-01","ISO",0,0,1
403603,"2011-01-01","ISO",0,0,0
403816,"2015-01-01","ISO",0,0,2
403820,"2007-01-01","FGDC",0,1,3
403901,"2013-01-01","ISO",0,0,1
403953,"2015-01-01","FGDC",0,0,0
404035,"2015-01-01","FGDC",0,0,1
404074,"2009-01-01","FGDC",0,0,1
404328,"2015-01-01","FGDC",0,0,0
404421,"2013-01-01","ISO",0,0,1
404446,"1973-01-01","FGDC",0,0,3
404500,"","ISO",0,0,1
404536,"2011-01-01","FGDC",0,0,0
404578,"2012-01-01","FGDC",0,0,1
404583,"2014-01-01","ISO",0,0,10
404703,"2008-01-01","FGDC",0,1,0
404736,"2013-01-01","ISO",0,0,1
404779,"2014-01-01","ISO",0,0,7
404782,"2015-01-01","FGDC",0,0,33
404997,"2015-01-01","FGDC",0,0,0
405121,"2015-01-01","ISO",0,0,0
405144,"2013-01-01","FGDC",0,0,0
405153,"2015-01-01","FGDC",0,0,0
405172,"2011-01-01","FGDC",0,1,0
405190,"2014-01-01","ISO",0,0,9
405244,"","ISO",0,0,1
405246,"2014-01-01","ISO",0,0,0
405569,"2000-01-01","FGDC",0,0,1
405794,"","ISO",0,0,1
405836,"2008-01-01","FGDC",0,0,3
405845,"2015-01-01","FGDC",0,0,0
405864,"2015-01-01","FGDC",0,0,1
405957,"2006-01-01","FGDC",1,3,0
405965,"","ISO",0,0,1
405981,"2012-01-01","ISO",0,0,0
405983,"1974-01-01","FGDC",0,0,3
406017,"2011-01-01","FGDC",0,0,0
406033,"2012-01-01","FGDC",0,0,0
406040,"2015-01-01","FGDC",0,0,0
406144,"2015-01-01","FGDC",0,0,0
406177,"2010-01-01","FGDC",0,0,3
406180,"2007-01-01","FGDC",0,0,0
406371,"2015-01-01","ISO",0,0,2
406386,"2015-01-01","FGDC",0,0,0
406626,"2014-01-01","ISO",0,0,0
406697,"2006-01-01","FGDC",0,0,0
406835,"2012-01-01","ISO",0,0,0
406837,"2013-01-01","ISO",0,0,1
406934,"2013-01-01","FGDC",0,0,3
406969,"2007-01-01","FGDC",0,1,1
406997,"","ISO",0,0,0
407164,"1998-01-01","ISO",0,0,0
407594,"2012-01-01","FGDC",0,0,3
407613,"2007-01-01","FGDC",0,1,3
407765,"2014-01-01","ISO",0,0,6
407841,"2009-01-01","ISO",0,0,1
407926,"2012-01-01","FGDC",0,0,0
408050,"2008-01-01","FGDC",0,0,0
408181,"2012-01-01","FGDC",0,0,0
408190,"2006-01-01","FGDC",0,1,1
408235,"2008-01-01","FGDC",0,0,3
408274,"2015-01-01","FGDC",0,0,33
408436,"","ISO",0,0,1
408460,"2015-01-01","FGDC",0,0,0
408504,"2014-01-01","ISO",0,0,5
408551,"2015-01-01","ISO",0,0,2
408561,"2005-01-01","FGDC",1,1,0
408566,"9999-01-01","ISO",0,0,0
408590,"2015-01-01","FGDC",0,0,0
408610,"","ISO",0,0,0
408726,"2007-01-01","ISO",0,0,28
408734,"2010-01-01","FGDC",0,0,0
408816,"2014-01-01","ISO",0,0,1
408924,"2014-01-01","ISO",0,0,5
408949,"2015-01-01","ISO",0,0,2
408989,"1986-01-01","FGDC",0,0,3
409117,"2004-01-01","FGDC",0,0,0
409141,"2013-01-01","FGDC",0,0,0
409184,"1996-01-01","FGDC",0,0,3
409428,"2015-01-01","ISO",0,0,2
409488,"","ISO",0,0,2
409491,"2014-01-01","ISO",0,0,1
409506,"2013-01-01","ISO",0,0,0
409559,"1998-01-01","FGDC",0,0,0
409625,"2015-01-01","FGDC",0,0,37
409644,"2015-01-01","ISO",0,0,2
409683,"2014-01-01","ISO",0,0,3
409699,"2007-01-01","FGDC",0,0,2
409706,"2013-01-01","FGDC",0,0,1
409773,"2006-01-01","FGDC",0,0,1
409809,"2012-01-01","FGDC",0,0,0
409812,"2014-01-01","ISO",0,0,9
409861,"2013-01-01","ISO",0,0,2
409937,"2011-01-01","FGDC",0,1,0
409938,"2014-01-01","ISO",0,0,34
409975,"2013-01-01","FGDC",0,0,0
409999,"2006-01-01","FGDC",0,0,1
410010,"","ISO",0,0,1
410097,"2007-01-01","FGDC",0,0,0
410141,"2012-01-01","ISO",0,0,0
410172,"2015-01-01","FGDC",0,0,0
410289,"2013-01-01","FGDC",0,0,0
410321,"2012-01-01","FGDC",0,0,0
410350,"","ISO",0,0,1
410430,"2015-01-01","FGDC",0,0,2
410517,"2012-01-01","ISO",0,0,1
410571,"2004-01-01","FGDC",0,0,3
410687,"2012-01-01","FGDC",0,0,1
410703,"2014-01-01","ISO",0,0,1
410729,"2014-01-01","ISO",0,0,1
410734,"2015-01-01","ISO",0,0,12
410829,"2014-01-01","ISO",0,0,4
410867,"2015-01-01","FGDC",0,0,0
410897,"2012-01-01","FGDC",0,0,0
410901,"","ISO",0,0,1
411047,"2010-01-01","FGDC",0,0,1
411052,"2015-01-01","ISO",0,0,2
411140,"2015-01-01","FGDC",0,0,0
411217,"","ISO",0,0,1
411272,"2015-01-01","FGDC",0,0,0
411360,"2014-01-01","ISO",0,0,3
411387,"2010-01-01","FGDC",0,0,0
411437,"2003-01-01","FGDC",0,0,0
411493,"","ISO",0,0,1
411528,"2014-01-01","FGDC",0,0,1
411593,"2008-01-01","FGDC",0,1,0
411606,"","ISO",0,0,1
411644,"2011-01-01","ISO",0,0,4
411675,"","ISO",0,0,1
411727,"2011-01-01","FGDC",0,1,0
411729,"","ISO",0,0,1
411786,"","ISO",0,0,1
411797,"2012-01-01","FGDC",0,0,0
411937,"1998-01-01","ISO",0,0,0
411979,"","ISO",0,0,2
412001,"2007-01-01","FGDC",0,0,3
412048,"2015-01-01","ISO",0,0,2
412151,"2012-01-01","FGDC",0,0,0
412206,"2006-01-01","FGDC",0,0,1
412289,"2014-01-01","ISO",0,0,5
412321,"2014-01-01","ISO",0,0,1
412333,"2015-01-01","FGDC",0,0,37
412557,"2014-01-01","FGDC",0,0,0
412562,"","ISO",0,0,2
412759,"2013-01-01","ISO",0,0,1
412831,"2015-01-01","FGDC",0,0,0
412907,"2012-01-01","ISO",0,0,0
412930,"2014-01-01","FGDC",0,0,3
412936,"2015-01-01","ISO",0,0,1
412948,"2010-01-01","FGDC",0,0,0
412965,"2014-01-01","FGDC",0,0,1
412990,"2007-01-01","ISO",0,0,1
412995,"2015-01-01","ISO",0,0,13
413003,"2013-01-01","ISO",0,0,1
413025,"2015-01-01","FGDC",0,0,37
413138,"2014-01-01","ISO",0,0,9
413149,"","ISO",0,0,1
413179,"2003-01-01","FGDC",0,0,0
413233,"2014-01-01","FGDC",0,0,2
413319,"2012-01-01","FGDC",0,0,1
413326,"2013-01-01","ISO",0,0,1
413443,"2013-01-01","FGDC",0,0,3
413474,"2014-01-01","ISO",0,0,5
413554,"2008-01-01","FGDC",0,1,0
413603,"2010-01-01","FGDC",0,0,2
413612,"","ISO",0,0,1
413670,"1998-01-01","ISO",0,0,0
413691,"2010-01-01","FGDC",0,0,0
413704,"2009-01-01","FGDC",0,0,0
413878,"","ISO",0,0,4
413940,"2014-01-01","ISO",0,0,10
413965,"2014-01-01","ISO",0,0,2
413991,"2006-01-01","FGDC",0,0,6
414007,"","ISO",0,0,0
414016,"2010-01-01","FGDC",0,0,1
414017,"2013-01-01","FGDC",0,0,0
414038,"2011-01-01","FGDC",0,1,0
414530,"2010-01-01","FGDC",0,0,3
414650,"","ISO",0,0,1
414728,"2011-01-01","FGDC",0,0,0
414738,"2002-01-01","ISO",0,0,0
414748,"2015-01-01","FGDC",0,0,4
414749,"2015-01-01","ISO",0,0,0
414761,"2014-01-01","ISO",0,0,2
414800,"2014-01-01","ISO",0,0,7
414821,"2014-01-01","ISO",0,0,4
414831,"2014-01-01","ISO",0,0,6
414871,"1998-01-01","ISO",0,0,0
414947,"2014-01-01","ISO",0,0,3
414998,"2011-01-01","FGDC",0,1,0
415011,"2014-01-01","FGDC",0,0,1
415019,"","ISO",0,0,0
415100,"2013-01-01","ISO",0,0,1
415159,"","ISO",0,0,1
415277,"","ISO",0,0,1
415284,"2008-01-01","FGDC",0,0,3
415339,"2012-01-01","FGDC",0,0,0
415403,"","ISO",0,0,1
415421,"2015-01-01","FGDC",0,0,0
415427,"2014-01-01","ISO",0,0,1
415587,"2008-01-01","FGDC",0,1,0
416006,"1991-01-01","FGDC",0,0,3
416007,"2006-01-01","FGDC",0,0,1
416030,"","ISO",0,0,2
416065,"2012-01-01","FGDC",0,0,0
416175,"2014-01-01","FGDC",0,0,0
416255,"","ISO",0,0,2
416371,"","ISO",0,0,1
416385,"2015-01-01","ISO",0,0,2
416437,"2015-01-01","ISO",0,0,7
416440,"2008-01-01","FGDC",0,1,0
416515,"2012-01-01","FGDC",0,0,0
416638,"","ISO",0,0,0
416722,"2014-01-01","ISO",0,0,1
416812,"2015-01-01","FGDC",0,0,1
416833,"2015-01-01","FGDC",0,0,37
416865,"2008-01-01","FGDC",0,0,1
416974,"2013-01-01","ISO",0,0,1
417015,"2007-01-01","FGDC",0,0,2
417021,"2014-01-01","ISO",0,0,1
417042,"2009-01-01","FGDC",0,1,0
417134,"1976-01-01","FGDC",0,0,3
417139,"2006-01-01","FGDC",0,0,1
417169,"2008-01-01","FGDC",0,1,0
417216,"2015-01-01","FGDC",0,0,0
417260,"2003-01-01","FGDC",0,0,0
417312,"2011-01-01","FGDC",0,0,0
417324,"2007-01-01","FGDC",0,0,1
417398,"2008-01-01","FGDC",0,1,0
417408,"2015-01-01","FGDC",0,0,1
417450,"2015-01-01","FGDC",0,0,0
417484,"2008-01-01","FGDC",0,1,1
417616,"2012-01-01","FGDC",0,0,1
417671,"2007-01-01","FGDC",0,0,3
417672,"2006-01-01","ISO",0,0,1
417737,"","ISO",0,0,1
417755,"2014-01-01","FGDC",0,0,0
417801,"","ISO",0,0,2
417874,"2003-01-01","FGDC",0,0,0
417890,"2015-01-01","ISO",0,0,2
417894,"2006-01-01","FGDC",0,0,2
418000,"2013-01-01","ISO",0,0,1
418093,"2014-01-01","ISO",0,0,4
418131,"2015-01-01","FGDC",0,0,33
418147,"2012-01-01","ISO",0,0,0
418171,"2015-01-01","ISO",0,0,1
418205,"2007-01-01","ISO",0,0,4
418253,"2014-01-01","ISO",0,0,5
418346,"","ISO",0,0,1
418407,"2012-01-01","ISO",0,0,1
418440,"2003-01-01","FGDC",0,0,3
418503,"2012-01-01","FGDC",0,0,2
418529,"2007-01-01","FGDC",0,0,3
418569,"2009-01-01","FGDC",0,0,3
418601,"","ISO",0,0,1
418684,"2015-01-01","FGDC",0,0,33
418774,"2012-01-01","FGDC",0,0,0
418789,"2014-01-01","ISO",0,0,4
418826,"2011-01-01","FGDC",0,1,0
418922,"2008-01-01","FGDC",0,0,5
418930,"2005-01-01","FGDC",0,0,1
419088,"1998-01-01","ISO",0,0,0
419145,"2009-01-01","FGDC",0,0,3
419196,"2015-01-01","FGDC",0,0,0
419211,"2014-01-01","ISO",0,0,0
419229,"2014-01-01","FGDC",0,0,2
419303,"1998-01-01","FGDC",0,0,0
419322,"2014-01-01","ISO",0,0,10
419457,"2012-01-01","FGDC",0,0,0
419459,"2015-01-01","FGDC",0,0,0
419466,"","ISO",0,0,1
419471,"","ISO",0,0,2
419476,"2006-01-01","FGDC",0,1,1
419502,"1986-01-01","FGDC",0,0,3
419668,"","ISO",0,0,1
419708,"2007-01-01","FGDC",0,0,0
419734,"2012-01-01","FGDC",0,0,2
419841,"2015-01-01","ISO",0,0,2
419889,"2012-01-01","ISO",0,0,1
419906,"2010-01-01","FGDC",0,0,1
420018,"2010-01-01","FGDC",0,0,1
420055,"2008-01-01","FGDC",0,0,2
420059,"2014-01-01","ISO",0,0,8
420067,"2012-01-01","FGDC",0,0,0
420179,"2011-01-01","FGDC",0,0,0
420219,"1998-01-01","ISO",0,0,0
420246,"2015-01-01","FGDC",0,0,37
420270,"2015-01-01","FGDC",0,0,0
420331,"2015-01-01","FGDC",0,0,3
420364,"2006-01-01","ISO",0,0,1
420467,"1998-01-01","FGDC",0,0,2
420504,"2008-01-01","FGDC",0,0,3
420522,"2014-01-01","FGDC",0,0,0
420629,"2014-01-01","FGDC",0,0,1
420662,"2010-01-01","FGDC",0,0,8
420672,"","ISO",0,0,1
420755,"2015-01-01","ISO",0,0,6
420794,"2015-01-01","FGDC",0,0,0
420806,"2014-01-01","FGDC",0,0,10
420850,"2014-01-01","FGDC",0,0,4
420878,"2011-01-01","FGDC",0,1,0
420887,"2012-01-01","ISO",0,0,0
421017,"2015-01-01","ISO",0,0,2
421033,"2014-01-01","FGDC",0,0,1
421041,"2008-01-01","FGDC",0,1,0
421044,"2013-01-01","FGDC",0,0,0
421147,"2015-01-01","FGDC",0,0,0
421258,"2010-01-01","FGDC",0,0,0
421294,"2008-01-01","FGDC",0,0,2
421312,"","ISO",0,0,1
421327,"2011-01-01","FGDC",0,0,0
421342,"2015-01-01","ISO",0,0,2
421531,"2014-01-01","FGDC",0,0,4
421654,"2015-01-01","FGDC",0,0,0
421716,"2013-01-01","ISO",0,0,1
421965,"2009-01-01","ISO",0,0,1
422022,"2010-01-01","FGDC",0,0,0
422061,"2014-01-01","FGDC",0,0,3
422196,"2014-01-01","FGDC",0,0,0
422227,"1990-01-01","FGDC",0,0,3
422244,"2014-01-01","FGDC",0,0,1
422327,"2007-01-01","FGDC",0,1,1
422385,"2015-01-01","FGDC",0,0,37
422390,"2015-01-01","FGDC",0,0,0
422622,"","ISO",0,0,1
422629,"2009-01-01","FGDC",0,0,0
422754,"2015-01-01","FGDC",0,0,0
422781,"2015-01-01","ISO",0,0,2
422782,"2014-01-01","FGDC",0,0,1
422808,"2011-01-01","FGDC",0,0,3
422809,"2011-01-01","FGDC",0,0,1
422851,"1998-01-01","FGDC",0,0,0
423037,"","ISO",0,0,1
423084,"","ISO",0,0,1
423093,"2002-01-01","FGDC",0,0,0
423123,"2014-01-01","ISO",0,0,1
423146,"","ISO",0,0,1
423169,"2013-01-01","ISO",0,0,1
423182,"2004-01-01","FGDC",0,0,3
423239,"","ISO",0,0,1
423267,"2007-01-01","ISO",0,0,1
423270,"2015-01-01","FGDC",0,0,0
423320,"2015-01-01","FGDC",0,0,0
423321,"2015-01-01","ISO",0,0,2
423640,"1993-01-01","FGDC",0,0,3
423657,"2015-01-01","FGDC",0,0,2
423672,"2014-01-01","ISO",0,0,5
423678,"2012-01-01","FGDC",0,0,0
423764,"2006-01-01","FGDC",0,0,3
423775,"","ISO",0,0,2
423953,"2015-01-01","FGDC",0,0,0
423975,"2015-01-01","ISO",0,0,2
424024,"2015-01-01","FGDC",0,0,0
424113,"2014-01-01","ISO",0,0,5
424243,"2012-01-01","FGDC",0,0,2
424253,"2015-01-01","ISO",0,0,2
424274,"2011-01-01","FGDC",0,1,0
424308,"2010-01-01","FGDC",0,1,0
424417,"","ISO",0,0,1
424469,"2014-01-01","FGDC",0,0,1
424558,"2010-01-01","ISO",0,0,1
424621,"2015-01-01","FGDC",0,0,0
424710,"2015-01-01","FGDC",0,0,33
424718,"2010-01-01","FGDC",0,0,0
424801,"","ISO",0,0,1
424825,"2009-01-01","FGDC",0,1,0
424829,"2013-01-01","FGDC",0,0,3
424953,"2015-01-01","FGDC",0,0,0
424987,"1980-01-01","FGDC",0,0,3
425192,"2015-01-01","FGDC",0,0,0
425202,"1998-01-01","ISO",0,0,0
425245,"2010-01-01","FGDC",0,0,0
425272,"2006-01-01","ISO",0,0,1
425367,"2011-01-01","FGDC",0,0,0
425384,"","ISO",0,0,1
425392,"2012-01-01","ISO",0,0,0
425406,"2014-01-01","ISO",0,0,7
425430,"2007-01-01","ISO",0,0,2
425567,"2003-01-01","ISO",0,0,1
425581,"2013-01-01","FGDC",0,0,1
425622,"2014-01-01","FGDC",0,0,1
425699,"2015-01-01","FGDC",0,0,33
425735,"2010-01-01","FGDC",0,0,0
425936,"","ISO",0,0,1
425940,"2015-01-01","FGDC",0,0,0
425951,"2014-01-01","FGDC",0,0,0
426082,"","ISO",0,0,0
426344,"2014-01-01","FGDC",0,0,1
426465,"2008-01-01","ISO",0,0,1
426497,"2008-01-01","FGDC",0,0,1
426558,"2012-01-01","ISO",0,0,0
426609,"2007-01-01","FGDC",0,1,3
426612,"2009-01-01","ISO",0,0,1
426622,"","ISO",0,0,1
426640,"2014-01-01","ISO",0,0,1
426692,"","ISO",0,0,2
426721,"","ISO",0,0,1
426920,"2008-01-01","FGDC",0,1,0
427051,"2015-01-01","FGDC",0,0,2
427115,"2015-01-01","FGDC",0,0,33
427124,"2013-01-01","FGDC",0,0,2
427214,"","ISO",0,0,2
427299,"2015-01-01","FGDC",0,0,0
427300,"2015-01-01","ISO",0,0,0
427301,"2012-01-01","FGDC",0,0,0
427318,"2004-01-01","FGDC",0,0,0
427445,"","ISO",0,0,1
427459,"2013-01-01","ISO",0,0,3
427587,"2015-01-01","FGDC",0,0,0
427597,"2008-01-01","FGDC",0,0,1
427619,"2009-01-01","FGDC",0,1,0
427643,"2015-01-01","FGDC",0,0,37
427653,"2004-01-01","FGDC",0,1,0
427749,"2014-01-01","ISO",0,0,26
428042,"2009-01-01","FGDC",0,0,1
428062,"","ISO",0,0,1
428094,"2015-01-01","FGDC",0,1,1
428176,"2013-01-01","FGDC",0,0,0
428198,"2014-01-01","FGDC",0,0,0
428219,"2002-01-01","FGDC",0,1,1
428234,"2015-01-01","FGDC",0,0,0
428264,"2005-01-01","FGDC",0,0,0
428265,"2014-01-01","ISO",0,0,6
428267,"2011-01-01","FGDC",0,0,0
428281,"2015-01-01","FGDC",0,0,37
428304,"2014-01-01","FGDC",0,0,2
428365,"2012-01-01","ISO",0,0,0
428522,"9999-01-01","ISO",0,0,0
428588,"2012-01-01","ISO",0,0,0
428778,"2015-01-01","ISO",0,0,2
428800,"2007-01-01","FGDC",0,1,0
428869,"","ISO",0,0,1
428926,"2007-01-01","FGDC",0,0,1
431468,"","ISO",0,0,1
429054,"2015-01-01","FGDC",0,0,0
429078,"1998-01-01","FGDC",0,0,3
429153,"1983-01-01","FGDC",0,0,3
429164,"2013-01-01","FGDC",0,0,0
429196,"2014-01-01","FGDC",0,0,0
429262,"2014-01-01","ISO",0,0,0
429288,"2013-01-01","FGDC",0,0,0
429338,"2012-01-01","ISO",0,0,1
429372,"2010-01-01","FGDC",0,0,3
429637,"2015-01-01","FGDC",0,0,1
429651,"2015-01-01","FGDC",0,0,2
429665,"2012-01-01","FGDC",0,0,0
429671,"2015-01-01","ISO",0,0,1
429700,"2011-01-01","FGDC",0,1,0
429739,"2008-01-01","FGDC",0,0,0
429813,"2008-01-01","FGDC",0,0,3
429816,"2012-01-01","FGDC",0,0,0
429856,"2014-01-01","ISO",0,0,2
430025,"2011-01-01","FGDC",0,0,1
430056,"2015-01-01","FGDC",0,0,0
430091,"2011-01-01","FGDC",0,1,0
430148,"2008-01-01","FGDC",0,0,3
430178,"2015-01-01","ISO",0,0,2
430203,"2015-01-01","ISO",0,0,2
430223,"2012-01-01","FGDC",0,0,0
430232,"2014-01-01","ISO",0,0,6
430333,"2012-01-01","FGDC",0,0,3
430735,"2014-01-01","ISO",0,0,1
430843,"","ISO",0,0,1
430852,"2014-01-01","FGDC",0,0,0
430899,"2007-01-01","FGDC",0,1,1
430903,"2004-01-01","FGDC",0,0,0
430908,"2010-01-01","FGDC",0,1,0
431007,"2008-01-01","ISO",0,0,0
431044,"","ISO",0,0,1
431074,"","ISO",0,0,1
431215,"2012-01-01","FGDC",0,0,0
431361,"2007-01-01","FGDC",0,0,3
431363,"2014-01-01","FGDC",0,0,2
