"id","age","protocol","num_quality_tokens","num_quality_elements"
729564,"2012-09-01","""ISO""",,0
785099,"2014-03-01","""ISO""",,0
612250,"2012-09-01","""ISO""",,0
426266,"","""ISO""",,0
209080,"","""ISO""",,0
518198,"","""ISO""",,0
403975,"2012-09-01","""ISO""",,0
494676,"2015-06-01","""ISO""",,0
601919,"2014-03-01","""ISO""",,0
444758,"2014-03-01","""ISO""",,0
814734,"2015-09-01","""ISO""",,0
202521,"2013-11-01","""ISO""",,0
284095,"","""ISO""",,0
606677,"","""ISO""",,0
581492,"","""ISO""",,0
428325,"2014-09-01","""ISO""",,0
562123,"2014-09-01","""ISO""",,0
805839,"2014-03-01","""ISO""",,0
679774,"2014-05-01","""ISO""",,0
575488,"2012-09-01","""ISO""",,0
694708,"9999-01-01","""ISO""",,0
476991,"","""ISO""",,0
245069,"2014-07-01","""ISO""",,0
378039,"","""ISO""",,0
211212,"2015-07-01","""ISO""",,0
549835,"","""ISO""",,0
469246,"","""ISO""",,0
211318,"2014-10-01","""ISO""",,0
271839,"2015-08-01","""ISO""",,0
655052,"2012-09-01","""ISO""",,0
639653,"","""ISO""",,0
539963,"2014-05-01","""ISO""",,0
491994,"2012-09-01","""ISO""",,0
310556,"","""ISO""",,0
385446,"2014-09-01","""ISO""",,0
280162,"2015-01-01","""ISO""",,0
248014,"2015-09-01","""ISO""",,0
527500,"2014-12-01","""ISO""",,0
652079,"","""ISO""",,0
683660,"","""ISO""",,0
354718,"","""ISO""",,0
206340,"2013-04-01","""ISO""",,0
641648,"2014-06-01","""ISO""",,0
552134,"","""ISO""",,0
400747,"2014-11-01","""ISO""",,0
388147,"2015-09-01","""ISO""",,0
243051,"","""ISO""",,0
717465,"2015-09-01","""ISO""",,0
246042,"2014-11-01","""ISO""",,0
178354,"2014-09-01","""ISO""",,0
660654,"","""ISO""",,0
265318,"","""ISO""",,0
397913,"2011-11-01","""ISO""",,0
649598,"2014-06-01","""ISO""",,0
777464,"","""ISO""",,0
751318,"2015-06-01","""ISO""",,0
594748,"2014-12-01","""ISO""",,0
468257,"","""ISO""",,0
467578,"2014-10-01","""ISO""",,0
250474,"","""ISO""",,0
176889,"","""ISO""",,0
737786,"2011-05-01","""ISO""",,0
762224,"","""ISO""",,0
762412,"","""ISO""",,0
255581,"","""ISO""",,0
490937,"2015-07-01","""ISO""",,0
295090,"2014-09-01","""ISO""",,0
183495,"","""ISO""",,0
325632,"","""ISO""",,0
318521,"","""ISO""",,0
272805,"","""ISO""",,0
272819,"2012-09-01","""ISO""",,0
582277,"2015-08-01","""ISO""",,0
654052,"2012-09-01","""ISO""",,0
184023,"2015-09-01","""ISO""",,0
213555,"2014-10-01","""ISO""",,0
564250,"2014-05-01","""ISO""",,0
526645,"2015-01-01","""ISO""",,0
621261,"2014-12-01","""ISO""",,0
533003,"2015-05-01","""ISO""",,0
464887,"2014-07-01","""ISO""",,0
395502,"","""ISO""",,0
789325,"2015-08-01","""ISO""",,0
450997,"2012-09-01","""ISO""",,0
452536,"9999-01-01","""ISO""",,0
330606,"","""ISO""",,0
417793,"2015-09-01","""ISO""",,0
394724,"2015-08-01","""ISO""",,0
326016,"2014-03-01","""ISO""",,0
372770,"","""ISO""",,0
302164,"2014-09-01","""ISO""",,0
234188,"2008-04-01","""ISO""",,0
227049,"","""ISO""",,0
478139,"","""ISO""",,0
309930,"","""ISO""",,0
480982,"2014-03-01","""ISO""",,0
299731,"","""ISO""",,0
356805,"2015-02-01","""ISO""",,0
661497,"","""ISO""",,0
228295,"2015-06-01","""ISO""",,0
201912,"","""ISO""",,0
617840,"2014-09-01","""ISO""",,0
611198,"2015-08-01","""ISO""",,0
511865,"","""ISO""",,0
791335,"2009-12-01","""ISO""",,0
484266,"2013-01-01","""ISO""",,0
722016,"","""ISO""",,0
257026,"","""ISO""",,0
368228,"","""ISO""",,0
343326,"2015-08-01","""ISO""",,0
480275,"2014-09-01","""ISO""",,0
412975,"","""ISO""",,0
188476,"2014-06-01","""ISO""",,0
144266,"2014-06-01","""ISO""",,0
342104,"2015-07-01","""ISO""",,0
176042,"2015-08-01","""ISO""",,0
469442,"","""ISO""",,0
707627,"","""ISO""",,0
640299,"","""ISO""",,0
603293,"2014-03-01","""ISO""",,0
398711,"2015-08-01","""ISO""",,0
173596,"2015-08-01","""ISO""",,0
311594,"2012-09-01","""ISO""",,0
348183,"","""ISO""",,0
238624,"","""ISO""",,0
697222,"","""ISO""",,0
808396,"2012-09-01","""ISO""",,0
770529,"2015-08-01","""ISO""",,0
251263,"2014-08-01","""ISO""",,0
264269,"","""ISO""",,0
575565,"2015-08-01","""ISO""",,0
474029,"","""ISO""",,0
233942,"","""ISO""",,0
344688,"2015-03-01","""ISO""",,0
566645,"","""ISO""",,0
570806,"2015-03-01","""ISO""",,0
169022,"","""ISO""",,0
206709,"2015-01-01","""ISO""",,0
490458,"","""ISO""",,0
252151,"","""ISO""",,0
501871,"2013-06-01","""ISO""",,0
793687,"","""ISO""",,0
379836,"2014-09-01","""ISO""",,0
667010,"2014-09-01","""ISO""",,0
221838,"","""ISO""",,0
201872,"2014-11-01","""ISO""",,0
625761,"2015-07-01","""ISO""",,0
231769,"2015-09-01","""ISO""",,0
373933,"2012-09-01","""ISO""",,0
158716,"2015-06-01","""ISO""",,0
324430,"9999-01-01","""ISO""",,0
771436,"","""ISO""",,0
226509,"2015-09-01","""ISO""",,0
139879,"2013-02-01","""ISO""",,0
373728,"","""ISO""",,0
463720,"2012-09-01","""ISO""",,0
689606,"2012-09-01","""ISO""",,0
200684,"2014-07-01","""ISO""",,0
645401,"2014-10-01","""ISO""",,0
772297,"2015-06-01","""ISO""",,0
443540,"2014-10-01","""ISO""",,0
142818,"9999-01-01","""ISO""",,0
435347,"","""ISO""",,0
680281,"2015-01-01","""ISO""",,0
345152,"","""ISO""",,0
674464,"","""ISO""",,0
474606,"2014-10-01","""ISO""",,0
519169,"2015-08-01","""ISO""",,0
394710,"2012-05-01","""ISO""",,0
735045,"","""ISO""",,0
291448,"2012-09-01","""ISO""",,0
408104,"","""ISO""",,0
529525,"","""ISO""",,0
196184,"","""ISO""",,0
151660,"","""ISO""",,0
454742,"","""ISO""",,0
281483,"","""ISO""",,0
338730,"","""ISO""",,0
784931,"2010-01-01","""ISO""",,0
616051,"2014-10-01","""ISO""",,0
620917,"","""ISO""",,0
360485,"2015-08-01","""ISO""",,0
692467,"2012-09-01","""ISO""",,0
613770,"","""ISO""",,0
303644,"2012-03-01","""ISO""",,0
477484,"2013-11-01","""ISO""",,0
506602,"9999-01-01","""ISO""",,0
771081,"","""ISO""",,0
637308,"2014-08-01","""ISO""",,0
490594,"","""ISO""",,0
729296,"","""ISO""",,0
279263,"2015-01-01","""ISO""",,0
166591,"2015-07-01","""ISO""",,0
744474,"","""ISO""",,0
627742,"2015-01-01","""ISO""",,0
785828,"9999-01-01","""ISO""",,0
433873,"","""ISO""",,0
189873,"2015-05-01","""ISO""",,0
520639,"2015-07-01","""ISO""",,0
280739,"2014-08-01","""ISO""",,0
638389,"","""ISO""",,0
377614,"","""ISO""",,0
631186,"2014-09-01","""ISO""",,0
348241,"2014-03-01","""ISO""",,0
240085,"","""ISO""",,0
478368,"2015-08-01","""ISO""",,0
779239,"2012-09-01","""ISO""",,0
632270,"","""ISO""",,0
639196,"2012-09-01","""ISO""",,0
466556,"","""ISO""",,0
374550,"","""ISO""",,0
738782,"2014-06-01","""ISO""",,0
501404,"","""ISO""",,0
769476,"2015-08-01","""ISO""",,0
395690,"2008-04-01","""ISO""",,0
176203,"","""ISO""",,0
717834,"2008-04-01","""ISO""",,0
427199,"2012-06-01","""ISO""",,0
519545,"","""ISO""",,0
407528,"2014-10-01","""ISO""",,0
719955,"2012-09-01","""ISO""",,0
589114,"2015-01-01","""ISO""",,0
519720,"","""ISO""",,0
363686,"2015-08-01","""ISO""",,0
170695,"2014-12-01","""ISO""",,0
248797,"","""ISO""",,0
744630,"2014-09-01","""ISO""",,0
811678,"2015-01-01","""ISO""",,0
572642,"2012-09-01","""ISO""",,0
767517,"","""ISO""",,0
455305,"2012-06-01","""ISO""",,0
203115,"","""ISO""",,0
317687,"2012-01-01","""ISO""",,0
610030,"","""ISO""",,0
635906,"","""ISO""",,0
198392,"","""ISO""",,0
680813,"","""ISO""",,0
224434,"2014-09-01","""ISO""",,0
643349,"2015-03-01","""ISO""",,0
715568,"2015-08-01","""ISO""",,0
555003,"2014-03-01","""ISO""",,0
513759,"","""ISO""",,0
336765,"2012-08-01","""ISO""",,0
809542,"2014-03-01","""ISO""",,0
372591,"2015-06-01","""ISO""",,0
808166,"","""ISO""",,0
784070,"","""ISO""",,0
663023,"","""ISO""",,0
214229,"","""ISO""",,0
184235,"","""ISO""",,0
671920,"2012-06-01","""ISO""",,0
569774,"2015-08-01","""ISO""",,0
621767,"","""ISO""",,0
460965,"","""ISO""",,0
669901,"2012-09-01","""ISO""",,0
556926,"","""ISO""",,0
435236,"","""ISO""",,0
349999,"2014-03-01","""ISO""",,0
156813,"2014-06-01","""ISO""",,0
605140,"","""ISO""",,0
585092,"2015-06-01","""ISO""",,0
638230,"","""ISO""",,0
735049,"2014-06-01","""ISO""",,0
510978,"2014-06-01","""ISO""",,0
604456,"2015-07-01","""ISO""",,0
591627,"2015-09-01","""ISO""",,0
171097,"2012-09-01","""ISO""",,0
393316,"","""ISO""",,0
706348,"2014-03-01","""ISO""",,0
470602,"2012-09-01","""ISO""",,0
744003,"2014-12-01","""ISO""",,0
531620,"","""ISO""",,0
260925,"","""ISO""",,0
771343,"2012-09-01","""ISO""",,0
505165,"2015-09-01","""ISO""",,0
607758,"2015-07-01","""ISO""",,0
401187,"2012-09-01","""ISO""",,0
438108,"","""ISO""",,0
508657,"2014-09-01","""ISO""",,0
187098,"","""ISO""",,0
779008,"2014-06-01","""ISO""",,0
578385,"2014-03-01","""ISO""",,0
194150,"","""ISO""",,0
543730,"2015-08-01","""ISO""",,0
789058,"2012-09-01","""ISO""",,0
342689,"2015-08-01","""ISO""",,0
282707,"2014-12-01","""ISO""",,0
249147,"","""ISO""",,0
263891,"2015-05-01","""ISO""",,0
223778,"2014-09-01","""ISO""",,0
804655,"2014-05-01","""ISO""",,0
284406,"2014-07-01","""ISO""",,0
441953,"","""ISO""",,0
814145,"2014-10-01","""ISO""",,0
409298,"","""ISO""",,0
736049,"","""ISO""",,0
327457,"","""ISO""",,0
605563,"2014-12-01","""ISO""",,0
357602,"","""ISO""",,0
568494,"2014-03-01","""ISO""",,0
280409,"2015-05-01","""ISO""",,0
317888,"2014-06-01","""ISO""",,0
491240,"2015-07-01","""ISO""",,0
249565,"","""ISO""",,0
168920,"2010-08-01","""ISO""",,0
539441,"2015-09-01","""ISO""",,0
142589,"2015-06-01","""ISO""",,0
679371,"","""ISO""",,0
498509,"2014-03-01","""ISO""",,0
761831,"2014-05-01","""ISO""",,0
166752,"9999-01-01","""ISO""",,0
464175,"2014-06-01","""ISO""",,0
752849,"2015-08-01","""ISO""",,0
739754,"2015-07-01","""ISO""",,0
574754,"2012-10-01","""ISO""",,0
743643,"2014-10-01","""ISO""",,0
388976,"2012-09-01","""ISO""",,0
360016,"","""ISO""",,0
269105,"","""ISO""",,0
602967,"","""ISO""",,0
498655,"","""ISO""",,0
302438,"","""ISO""",,0
613783,"","""ISO""",,0
156444,"2014-12-01","""ISO""",,0
322380,"2015-03-01","""ISO""",,0
210530,"","""ISO""",,0
621341,"9999-01-01","""ISO""",,0
715799,"2012-09-01","""ISO""",,0
657479,"2015-08-01","""ISO""",,0
656545,"","""ISO""",,0
763499,"","""ISO""",,0
202062,"2014-09-01","""ISO""",,0
323176,"9999-01-01","""ISO""",,0
436391,"2014-03-01","""ISO""",,0
356536,"","""ISO""",,0
241556,"","""ISO""",,0
145833,"2014-01-01","""ISO""",,0
676764,"2012-09-01","""ISO""",,0
525111,"2012-09-01","""ISO""",,0
274138,"2015-03-01","""ISO""",,0
423547,"2012-09-01","""ISO""",,0
305027,"2012-09-01","""ISO""",,0
195641,"","""ISO""",,0
758243,"","""ISO""",,0
452715,"2014-03-01","""ISO""",,0
372468,"2015-08-01","""ISO""",,0
479404,"","""ISO""",,0
279701,"","""ISO""",,0
540123,"2014-11-01","""ISO""",,0
429301,"","""ISO""",,0
390443,"","""ISO""",,0
632521,"2015-08-01","""ISO""",,0
553797,"2014-05-01","""ISO""",,0
648866,"","""ISO""",,0
403492,"","""ISO""",,0
447043,"","""ISO""",,0
304023,"","""ISO""",,0
404887,"","""ISO""",,0
454384,"","""ISO""",,0
435426,"","""ISO""",,0
411726,"","""ISO""",,0
660985,"2014-03-01","""ISO""",,0
393100,"","""ISO""",,0
387158,"2013-06-01","""ISO""",,0
636374,"","""ISO""",,0
247009,"","""ISO""",,0
499988,"2015-05-01","""ISO""",,0
150214,"2015-08-01","""ISO""",,0
465842,"","""ISO""",,0
667031,"","""ISO""",,0
664290,"","""ISO""",,0
189927,"2014-03-01","""ISO""",,0
471839,"","""ISO""",,0
799539,"","""ISO""",,0
772383,"2015-01-01","""ISO""",,0
305765,"2014-11-01","""ISO""",,0
560215,"2014-05-01","""ISO""",,0
749853,"2014-09-01","""ISO""",,0
512231,"","""ISO""",,0
758302,"2014-03-01","""ISO""",,0
254118,"","""ISO""",,0
349843,"2015-01-01","""ISO""",,0
610757,"","""ISO""",,0
589126,"2014-08-01","""ISO""",,0
464208,"2015-09-01","""ISO""",,0
621217,"2014-05-01","""ISO""",,0
236670,"2014-03-01","""ISO""",,0
706879,"","""ISO""",,0
199335,"2015-07-01","""ISO""",,0
330409,"2014-05-01","""ISO""",,0
794195,"","""ISO""",,0
792475,"2014-03-01","""ISO""",,0
270532,"","""ISO""",,0
620326,"2015-08-01","""ISO""",,0
322198,"","""ISO""",,0
683849,"9999-01-01","""ISO""",,0
254578,"2014-12-01","""ISO""",,0
757250,"","""ISO""",,0
679178,"","""ISO""",,0
364543,"2014-03-01","""ISO""",,0
485484,"2015-08-01","""ISO""",,0
758884,"","""ISO""",,0
404454,"","""ISO""",,0
169477,"2013-03-01","""ISO""",,0
586940,"","""ISO""",,0
359663,"2014-05-01","""ISO""",,0
297511,"2014-10-01","""ISO""",,0
521524,"2009-08-01","""ISO""",,0
762431,"","""ISO""",,0
445337,"2014-06-01","""ISO""",,0
209561,"2015-08-01","""ISO""",,0
783154,"2014-09-01","""ISO""",,0
431862,"","""ISO""",,0
157404,"2014-05-01","""ISO""",,0
541552,"2012-09-01","""ISO""",,0
813225,"","""ISO""",,0
813103,"2013-02-01","""ISO""",,0
592001,"","""ISO""",,0
798470,"2012-09-01","""ISO""",,0
806764,"2015-08-01","""ISO""",,0
790547,"2012-09-01","""ISO""",,0
588817,"2015-06-01","""ISO""",,0
211099,"2012-10-01","""ISO""",,0
759133,"2014-03-01","""ISO""",,0
719367,"2014-07-01","""ISO""",,0
623537,"2014-10-01","""ISO""",,0
520943,"2012-09-01","""ISO""",,0
498984,"2013-01-01","""ISO""",,0
478257,"","""ISO""",,0
683370,"2015-08-01","""ISO""",,0
214772,"2012-09-01","""ISO""",,0
592308,"","""ISO""",,0
664412,"2012-09-01","""ISO""",,0
285761,"2012-06-01","""ISO""",,0
669490,"2015-08-01","""ISO""",,0
504182,"2014-03-01","""ISO""",,0
637409,"","""ISO""",,0
403705,"2015-08-01","""ISO""",,0
298518,"2012-09-01","""ISO""",,0
145052,"2014-05-01","""ISO""",,0
566460,"","""ISO""",,0
444649,"2015-08-01","""ISO""",,0
207464,"","""ISO""",,0
757789,"2014-08-01","""ISO""",,0
333669,"2015-08-01","""ISO""",,0
534256,"2015-09-01","""ISO""",,0
775296,"2014-03-01","""ISO""",,0
660664,"2014-12-01","""ISO""",,0
484513,"","""ISO""",,0
623643,"2015-08-01","""ISO""",,0
596341,"2014-08-01","""ISO""",,0
509421,"","""ISO""",,0
798183,"2012-09-01","""ISO""",,0
757230,"2015-01-01","""ISO""",,0
419465,"2014-10-01","""ISO""",,0
720779,"2015-08-01","""ISO""",,0
261929,"","""ISO""",,0
377596,"2014-03-01","""ISO""",,0
321172,"2014-11-01","""ISO""",,0
576761,"2008-04-01","""ISO""",,0
342667,"2012-05-01","""ISO""",,0
692414,"","""ISO""",,0
753670,"2014-08-01","""ISO""",,0
225591,"2012-09-01","""ISO""",,0
517254,"2014-03-01","""ISO""",,0
618523,"2014-07-01","""ISO""",,0
333303,"2014-05-01","""ISO""",,0
220797,"","""ISO""",,0
371535,"","""ISO""",,0
781003,"2012-09-01","""ISO""",,0
621035,"2015-03-01","""ISO""",,0
679780,"","""ISO""",,0
414516,"","""ISO""",,0
215624,"","""ISO""",,0
174071,"","""ISO""",,0
688689,"","""ISO""",,0
573482,"","""ISO""",,0
218912,"2015-01-01","""ISO""",,0
711025,"2014-07-01","""ISO""",,0
577973,"","""ISO""",,0
346963,"2012-09-01","""ISO""",,0
771664,"","""ISO""",,0
486057,"","""ISO""",,0
292512,"","""ISO""",,0
526185,"2015-08-01","""ISO""",,0
560713,"","""ISO""",,0
214494,"","""ISO""",,0
814609,"2012-09-01","""ISO""",,0
185469,"","""ISO""",,0
208659,"2014-06-01","""ISO""",,0
308084,"2015-08-01","""ISO""",,0
748373,"9999-01-01","""ISO""",,0
643738,"","""ISO""",,0
372231,"","""ISO""",,0
376734,"","""ISO""",,0
344685,"2015-06-01","""ISO""",,0
338358,"","""ISO""",,0
512162,"2015-09-01","""ISO""",,0
264413,"2012-09-01","""ISO""",,0
299874,"2014-07-01","""ISO""",,0
144234,"","""ISO""",,0
383816,"2013-06-01","""ISO""",,0
472789,"2014-06-01","""ISO""",,0
504172,"2010-11-01","""ISO""",,0
239774,"2015-07-01","""ISO""",,0
720295,"","""ISO""",,0
285264,"2014-07-01","""ISO""",,0
207839,"","""ISO""",,0
175312,"2014-05-01","""ISO""",,0
225251,"","""ISO""",,0
657830,"2014-01-01","""ISO""",,0
239128,"","""ISO""",,0
556189,"2012-09-01","""ISO""",,0
450984,"","""ISO""",,0
225298,"2014-02-01","""ISO""",,0
674696,"2015-07-01","""ISO""",,0
264890,"2012-09-01","""ISO""",,0
587844,"2015-05-01","""ISO""",,0
583698,"","""ISO""",,0
333998,"","""ISO""",,0
282683,"2015-06-01","""ISO""",,0
679697,"2001-07-01","""ISO""",,0
442414,"","""ISO""",,0
424376,"2015-08-01","""ISO""",,0
628666,"2012-09-01","""ISO""",,0
505457,"","""ISO""",,0
586205,"2014-10-01","""ISO""",,0
364274,"2012-09-01","""ISO""",,0
338957,"2014-03-01","""ISO""",,0
221213,"2014-06-01","""ISO""",,0
277375,"2013-04-01","""ISO""",,0
763077,"2014-03-01","""ISO""",,0
206444,"2015-07-01","""ISO""",,0
778843,"2013-02-01","""ISO""",,0
389906,"","""ISO""",,0
339834,"2015-08-01","""ISO""",,0
297241,"2015-08-01","""ISO""",,0
774004,"","""ISO""",,0
208167,"","""ISO""",,0
304231,"2012-10-01","""ISO""",,0
710959,"","""ISO""",,0
379292,"2015-08-01","""ISO""",,0
399704,"","""ISO""",,0
353033,"","""ISO""",,0
309301,"2015-03-01","""ISO""",,0
788321,"2014-08-01","""ISO""",,0
677342,"2014-06-01","""ISO""",,0
570935,"2014-10-01","""ISO""",,0
783288,"2014-03-01","""ISO""",,0
775207,"2012-09-01","""ISO""",,0
237093,"","""ISO""",,0
379664,"","""ISO""",,0
498783,"","""ISO""",,0
581206,"2014-03-01","""ISO""",,0
442495,"2014-03-01","""ISO""",,0
559119,"2013-02-01","""ISO""",,0
415439,"2015-07-01","""ISO""",,0
310398,"2014-07-01","""ISO""",,0
175058,"2014-05-01","""ISO""",,0
240422,"","""ISO""",,0
163269,"2015-08-01","""ISO""",,0
751774,"2014-03-01","""ISO""",,0
815403,"","""ISO""",,0
160410,"2012-09-01","""ISO""",,0
488695,"2014-08-01","""ISO""",,0
719288,"","""ISO""",,0
496194,"","""ISO""",,0
267732,"","""ISO""",,0
603536,"2012-09-01","""ISO""",,0
786091,"","""ISO""",,0
760703,"2012-09-01","""ISO""",,0
333932,"","""ISO""",,0
479103,"2015-06-01","""ISO""",,0
466409,"2012-06-01","""ISO""",,0
514344,"","""ISO""",,0
412269,"2014-10-01","""ISO""",,0
740607,"2012-06-01","""ISO""",,0
398921,"2014-05-01","""ISO""",,0
751162,"2015-09-01","""ISO""",,0
184758,"2014-03-01","""ISO""",,0
739459,"","""ISO""",,0
542385,"2014-08-01","""ISO""",,0
465384,"2014-03-01","""ISO""",,0
457338,"","""ISO""",,0
239878,"","""ISO""",,0
772337,"2014-07-01","""ISO""",,0
649149,"","""ISO""",,0
443206,"","""ISO""",,0
682599,"2015-08-01","""ISO""",,0
309529,"","""ISO""",,0
727355,"2015-01-01","""ISO""",,0
436376,"","""ISO""",,0
271425,"2015-07-01","""ISO""",,0
250270,"2012-10-01","""ISO""",,0
439616,"2005-11-01","""ISO""",,0
803040,"","""ISO""",,0
689727,"2014-09-01","""ISO""",,0
292081,"2015-05-01","""ISO""",,0
561395,"","""ISO""",,0
538276,"2015-08-01","""ISO""",,0
622712,"","""ISO""",,0
169745,"2014-05-01","""ISO""",,0
763941,"2015-06-01","""ISO""",,0
403793,"2014-05-01","""ISO""",,0
367413,"","""ISO""",,0
666766,"2014-09-01","""ISO""",,0
692785,"2014-05-01","""ISO""",,0
665529,"2014-07-01","""ISO""",,0
533776,"2014-03-01","""ISO""",,0
367783,"2015-03-01","""ISO""",,0
327375,"2013-02-01","""ISO""",,0
356911,"","""ISO""",,0
261575,"2015-07-01","""ISO""",,0
204324,"","""ISO""",,0
744680,"2012-11-01","""ISO""",,0
420306,"2015-07-01","""ISO""",,0
275230,"2014-06-01","""ISO""",,0
309856,"","""ISO""",,0
620845,"2013-11-01","""ISO""",,0
348925,"","""ISO""",,0
692126,"","""ISO""",,0
577175,"2014-12-01","""ISO""",,0
222419,"2014-03-01","""ISO""",,0
345016,"2014-03-01","""ISO""",,0
769797,"2012-06-01","""ISO""",,0
631055,"","""ISO""",,0
525497,"2014-08-01","""ISO""",,0
457154,"","""ISO""",,0
431494,"2010-10-01","""ISO""",,0
672190,"2012-09-01","""ISO""",,0
734766,"2015-09-01","""ISO""",,0
546088,"2015-06-01","""ISO""",,0
657260,"2014-05-01","""ISO""",,0
611159,"","""ISO""",,0
642926,"","""ISO""",,0
802702,"","""ISO""",,0
670982,"2015-01-01","""ISO""",,0
203014,"2012-09-01","""ISO""",,0
197551,"2012-12-01","""ISO""",,0
640405,"","""ISO""",,0
616746,"","""ISO""",,0
436154,"","""ISO""",,0
798297,"2014-03-01","""ISO""",,0
654662,"2014-10-01","""ISO""",,0
289312,"2015-08-01","""ISO""",,0
257563,"2015-08-01","""ISO""",,0
180527,"","""ISO""",,0
582678,"2014-08-01","""ISO""",,0
733532,"2015-04-01","""ISO""",,0
466414,"","""ISO""",,0
396087,"2012-09-01","""ISO""",,0
205550,"2015-08-01","""ISO""",,0
814437,"2014-08-01","""ISO""",,0
511530,"2015-08-01","""ISO""",,0
185783,"2014-09-01","""ISO""",,0
814498,"2014-11-01","""ISO""",,0
215158,"2014-05-01","""ISO""",,0
410802,"2013-05-01","""ISO""",,0
650152,"","""ISO""",,0
493235,"2012-09-01","""ISO""",,0
401545,"","""ISO""",,0
159494,"2014-12-01","""ISO""",,0
388895,"2015-06-01","""ISO""",,0
213753,"2012-09-01","""ISO""",,0
175824,"","""ISO""",,0
418015,"2013-07-01","""ISO""",,0
543071,"2014-09-01","""ISO""",,0
191768,"2014-01-01","""ISO""",,0
290964,"2014-05-01","""ISO""",,0
286504,"2014-03-01","""ISO""",,0
405798,"2014-01-01","""ISO""",,0
308212,"","""ISO""",,0
337311,"","""ISO""",,0
754955,"2012-09-01","""ISO""",,0
753899,"2014-04-01","""ISO""",,0
264650,"2014-06-01","""ISO""",,0
598272,"","""ISO""",,0
259010,"2014-03-01","""ISO""",,0
709104,"2014-10-01","""ISO""",,0
729214,"2015-06-01","""ISO""",,0
288971,"2014-05-01","""ISO""",,0
769016,"","""ISO""",,0
721385,"2015-04-01","""ISO""",,0
321354,"","""ISO""",,0
200873,"2014-09-01","""ISO""",,0
180349,"2015-08-01","""ISO""",,0
632991,"","""ISO""",,0
224543,"2014-08-01","""ISO""",,0
562769,"","""ISO""",,0
715317,"2014-08-01","""ISO""",,0
535052,"2015-09-01","""ISO""",,0
263172,"","""ISO""",,0
294811,"2014-11-01","""ISO""",,0
706480,"","""ISO""",,0
520047,"2015-08-01","""ISO""",,0
144976,"2015-08-01","""ISO""",,0
695409,"","""ISO""",,0
642141,"2014-06-01","""ISO""",,0
458185,"2015-09-01","""ISO""",,0
520849,"","""ISO""",,0
265475,"2013-04-01","""ISO""",,0
378262,"2014-03-01","""ISO""",,0
287798,"2013-06-01","""ISO""",,0
401139,"2012-05-01","""ISO""",,0
781888,"2015-05-01","""ISO""",,0
402144,"","""ISO""",,0
222710,"2012-04-01","""ISO""",,0
368740,"2015-09-01","""ISO""",,0
385953,"2013-04-01","""ISO""",,0
770717,"2014-05-01","""ISO""",,0
749976,"","""ISO""",,0
749841,"","""ISO""",,0
328116,"2003-02-01","""ISO""",,0
669522,"2015-08-01","""ISO""",,0
603873,"2015-08-01","""ISO""",,0
598292,"2014-09-01","""ISO""",,0
575217,"2012-04-01","""ISO""",,0
435207,"2015-08-01","""ISO""",,0
598231,"","""ISO""",,0
457022,"2014-05-01","""ISO""",,0
527112,"2012-09-01","""ISO""",,0
471266,"","""ISO""",,0
275697,"2015-06-01","""ISO""",,0
248068,"2015-08-01","""ISO""",,0
696774,"2014-05-01","""ISO""",,0
605024,"","""ISO""",,0
377025,"","""ISO""",,0
587123,"2014-12-01","""ISO""",,0
749929,"2014-11-01","""ISO""",,0
456291,"2012-09-01","""ISO""",,0
321658,"2001-05-01","""ISO""",,0
229424,"2015-07-01","""ISO""",,0
658526,"2012-09-01","""ISO""",,0
390323,"2014-09-01","""ISO""",,0
720058,"2014-05-01","""ISO""",,0
538253,"","""ISO""",,0
512128,"2015-01-01","""ISO""",,0
360021,"","""ISO""",,0
752691,"","""ISO""",,0
176763,"","""ISO""",,0
808161,"2015-07-01","""ISO""",,0
647516,"2013-06-01","""ISO""",,0
624589,"2015-06-01","""ISO""",,0
623299,"2012-09-01","""ISO""",,0
272651,"2015-08-01","""ISO""",,0
403800,"2014-03-01","""ISO""",,0
198981,"","""ISO""",,0
252475,"","""ISO""",,0
425290,"","""ISO""",,0
544151,"","""ISO""",,0
722824,"2015-06-01","""ISO""",,0
279473,"","""ISO""",,0
251729,"2014-03-01","""ISO""",,0
468895,"2014-09-01","""ISO""",,0
387215,"2014-10-01","""ISO""",,0
359651,"","""ISO""",,0
192011,"2015-01-01","""ISO""",,0
409139,"2015-06-01","""ISO""",,0
374470,"2010-10-01","""ISO""",,0
458284,"","""ISO""",,0
517674,"2014-09-01","""ISO""",,0
546959,"","""ISO""",,0
683835,"2015-06-01","""ISO""",,0
411714,"","""ISO""",,0
179109,"2014-01-01","""ISO""",,0
174722,"2014-07-01","""ISO""",,0
738666,"2012-09-01","""ISO""",,0
434126,"","""ISO""",,0
745106,"2015-09-01","""ISO""",,0
258229,"","""ISO""",,0
351818,"2015-03-01","""ISO""",,0
811979,"","""ISO""",,0
470648,"2015-07-01","""ISO""",,0
759056,"2009-05-01","""ISO""",,0
590635,"","""ISO""",,0
587355,"","""ISO""",,0
780451,"","""ISO""",,0
656275,"2014-05-01","""ISO""",,0
454892,"2015-08-01","""ISO""",,0
336829,"","""ISO""",,0
318744,"","""ISO""",,0
645786,"2014-10-01","""ISO""",,0
638647,"","""ISO""",,0
543383,"2015-08-01","""ISO""",,0
368645,"","""ISO""",,0
650764,"2015-06-01","""ISO""",,0
488262,"2012-03-01","""ISO""",,0
