"tag","host","freq_tag_by_response","response_per_host","average_tokens","min_tokens","max_tokens"
"ServiceType","www.oregongeology.org",1138,7,1.33,1,2
"ServiceType","www.neracoos.org",1138,1,1.00,1,1
"ServiceType","www.ncddc.noaa.gov",1138,107,1.00,1,1
"ServiceType","www.maris.state.ms.us",1138,17,2.00,2,2
"ServiceType","www.geochron.org",1138,2,2.00,2,2
"ServiceType","www.coast.noaa.gov",1138,185,2.00,2,2
"ServiceType","webservices.nationalatlas.gov",1138,6,1.00,1,1
"ServiceTypeVersion","xml2.des.state.nh.us",1138,8,3.00,1,4
"ServiceType","webgis.uwm.edu",1138,2,2.00,2,2
"ServiceType","webarchive.nationalarchives.gov.uk",1138,24,1.00,1,1
"ServiceType","web2.nbmg.unr.edu",1138,51,1.00,1,1
"ServiceType","tpwd.texas.gov",1138,6,2.00,2,2
"ServiceType","tnmap.tn.gov",1138,5,2.00,2,2
"ServiceType","tigerweb.geo.census.gov",1138,29,2.00,2,2
"ServiceType","taskman.eionet.europa.eu",1138,1,1.00,1,1
"ServiceType","tabs2.gerg.tamu.edu",1138,1,1.00,1,1
"ServiceType","storms.ngs.noaa.gov",1138,4,1.33,1,2
"ServiceType","snow.proto.gina.alaska.edu",1138,1,2.00,2,2
"ServiceType","sg.geodatenzentrum.de",1138,6,1.00,1,1
"ServiceType","services.wvgis.wvu.edu",1138,16,2.00,2,2
"ServiceType","services.sandre.eaufrance.fr",1138,6,2.00,2,2
"ServiceType","services.nationalmap.gov",1138,15,1.00,1,1
"ServiceType","services.kgs.ku.edu",1138,2,1.50,1,2
"ServiceType","services.geog.ksu.edu",1138,4,2.00,2,2
"ServiceType","services.geocirrus.co.nz",1138,45,2.00,2,2
"ServiceType","services.azgs.az.gov",1138,106,1.00,1,1
"ServiceType","services.aad.gov.au",1138,1,1.00,1,1
"ServiceType","sedac.ciesin.org",1138,5,1.00,1,1
"ServiceType","sccoos-obs0.ucsd.edu",1138,2,1.00,1,1
"ServiceType","recon.sccf.org",1138,1,1.00,1,1
"ServiceType","raster.nationalmap.gov",1138,6,1.00,1,1
"ServiceType","programs.iowadnr.gov",1138,4,2.00,2,2
"ServiceType","portal.ina-sdi.or.id",1138,1,2.00,2,2
"ServiceType","opendataserver.ashevillenc.gov",1138,1,1.00,1,1
"ServiceType","ngs.woc.noaa.gov",1138,3,1.00,1,1
"ServiceType","ndgishub.nd.gov",1138,6,1.00,1,1
"ServiceType","mvcodata.whoi.edu",1138,1,1.00,1,1
"ServiceType","msdisweb.missouri.edu",1138,5,2.00,2,2
"ServiceType","mrdata.usgs.gov",1138,208,2.00,2,2
"ServiceType","moimagery.missouri.edu",1138,10,2.00,2,2
"ServiceType","miles-gis-sandbox.northwestknowledge.net",1138,1,2.00,2,2
"ServiceType","michigan.glin.net",1138,2,1.00,1,1
"ServiceType","mgs.geology.wmich.edu",1138,7,1.25,1,2
"ServiceType","webqa.coast.noaa.gov",1138,62,2.00,2,2
"ServiceTypeVersion","www.webapps.nwfsc.noaa.gov",1138,5,1.00,1,1
"ServiceTypeVersion","www.salford.gov.uk",1138,4,1.00,1,1
"ServiceTypeVersion","www.oregongeology.org",1138,7,1.00,1,1
"ServiceTypeVersion","www.neracoos.org",1138,1,1.00,1,1
"ServiceTypeVersion","www.ncddc.noaa.gov",1138,107,4.00,4,4
"ServiceTypeVersion","www.maris.state.ms.us",1138,17,1.00,1,1
"ServiceTypeVersion","www.geochron.org",1138,2,1.00,1,1
"ServiceTypeVersion","www.coast.noaa.gov",1138,185,1.00,1,1
"ServiceTypeVersion","webservices.nationalatlas.gov",1138,6,1.00,1,1
"ServiceTypeVersion","webqa.coast.noaa.gov",1138,62,1.00,1,1
"ServiceTypeVersion","webgis.uwm.edu",1138,2,1.00,1,1
"ServiceTypeVersion","webarchive.nationalarchives.gov.uk",1138,24,1.00,1,1
"ServiceTypeVersion","web2.nbmg.unr.edu",1138,51,1.69,1,4
"ServiceTypeVersion","tpwd.texas.gov",1138,6,1.00,1,1
"ServiceTypeVersion","tnmap.tn.gov",1138,5,1.00,1,1
"ServiceTypeVersion","tigerweb.geo.census.gov",1138,29,1.00,1,1
"ServiceTypeVersion","taskman.eionet.europa.eu",1138,1,1.00,1,1
"ServiceTypeVersion","tabs2.gerg.tamu.edu",1138,1,1.00,1,1
"ServiceTypeVersion","storms.ngs.noaa.gov",1138,4,1.00,1,1
"ServiceTypeVersion","snow.proto.gina.alaska.edu",1138,1,1.00,1,1
"ServiceTypeVersion","sg.geodatenzentrum.de",1138,6,1.00,1,1
"ServiceTypeVersion","services.wvgis.wvu.edu",1138,16,1.00,1,1
"ServiceTypeVersion","services.sandre.eaufrance.fr",1138,6,1.00,1,1
"ServiceTypeVersion","services.nationalmap.gov",1138,15,1.00,1,1
"ServiceTypeVersion","services.kgs.ku.edu",1138,2,1.00,1,1
"ServiceTypeVersion","services.geog.ksu.edu",1138,4,1.00,1,1
"ServiceTypeVersion","services.geocirrus.co.nz",1138,45,1.00,1,1
"ServiceTypeVersion","services.azgs.az.gov",1138,106,1.00,1,1
"ServiceTypeVersion","services.aad.gov.au",1138,1,1.00,1,1
"ServiceTypeVersion","sedac.ciesin.org",1138,5,1.50,1,2
"ServiceTypeVersion","sccoos-obs0.ucsd.edu",1138,2,1.00,1,1
"ServiceTypeVersion","recon.sccf.org",1138,1,1.00,1,1
"ServiceTypeVersion","raster.nationalmap.gov",1138,6,4.00,4,4
"ServiceTypeVersion","programs.iowadnr.gov",1138,4,1.00,1,1
"ServiceTypeVersion","portal.ina-sdi.or.id",1138,1,1.00,1,1
"ServiceTypeVersion","opendataserver.ashevillenc.gov",1138,1,1.00,1,1
"ServiceTypeVersion","ngs.woc.noaa.gov",1138,3,1.00,1,1
"ServiceTypeVersion","ndgishub.nd.gov",1138,6,1.00,1,1
"ServiceTypeVersion","mvcodata.whoi.edu",1138,1,1.00,1,1
"ServiceTypeVersion","msdisweb.missouri.edu",1138,5,1.00,1,1
"ServiceTypeVersion","mrdata.usgs.gov",1138,208,1.00,1,1
"ServiceTypeVersion","moimagery.missouri.edu",1138,10,1.00,1,1
"ServiceTypeVersion","miles-gis-sandbox.northwestknowledge.net",1138,1,1.00,1,1
"ServiceTypeVersion","michigan.glin.net",1138,2,1.00,1,1
"ServiceTypeVersion","mgs.geology.wmich.edu",1138,7,1.00,1,1
"ServiceTypeVersion","maps.york.gov.uk",1138,9,1.00,1,1
"ServiceTypeVersion","maps-svcs.mit.edu",1138,1,1.00,1,1
"ServiceTypeVersion","maps.ngdc.noaa.gov",1138,77,1.00,1,1
"ServiceTypeVersion","mapserv.utah.gov",1138,1,1.00,1,1
"ServiceTypeVersion","mapserver.ngdc.noaa.gov",1138,2,1.00,1,1
"ServiceTypeVersion","mapserver.kansasgis.org",1138,6,1.00,1,1
"ServiceTypeVersion","maps.edc.uri.edu",1138,34,1.00,1,1
"ServiceTypeVersion","maps.devotes.eu",1138,2,1.00,1,1
"ServiceTypeVersion","maps.ci.charlotte.nc.us",1138,7,1.00,1,1
"ServiceTypeVersion","maps.cera.govt.nz",1138,31,1.00,1,1
"ServiceTypeVersion","maps.carlisle.gov.uk",1138,1,1.00,1,1
"ServiceTypeVersion","maps.arvada.org",1138,4,1.00,1,1
"ServiceTypeVersion","maps2.dcgis.dc.gov",1138,17,1.00,1,1
"ServiceTypeVersion","map.gsa.state.al.us",1138,4,1.00,1,1
"ServiceTypeVersion","map.arboretum.harvard.edu",1138,1,1.00,1,1
"ServiceTypeVersion","land.discomap.eea.europa.eu",1138,15,1.00,1,1
"ServiceTypeVersion","kygisserver.ky.gov",1138,11,1.00,1,1
"ServiceTypeVersion","kortservice.vejle.dk",1138,2,1.00,1,1
"ServiceTypeVersion","kgs.uky.edu",1138,3,1.00,1,1
"ServiceTypeVersion","kars.ku.edu",1138,39,1.00,1,1
"ServiceTypeVersion","irmaservices.nps.gov",1138,51,1.00,1,1
"ServiceTypeVersion","imagery.azmap.org",1138,1,1.00,1,1
"ServiceTypeVersion","igskmncnvs526.cr.usgs.gov",1138,3,1.00,1,1
"ServiceTypeVersion","gstore.unm.edu",1138,208,1.00,1,1
"ServiceTypeVersion","gis.wgnhs.org",1138,6,1.00,1,1
"ServiceTypeVersion","gisweb.unr.edu",1138,1,1.00,1,1
"ServiceTypeVersion","gistmaps.itos.uga.edu",1138,7,1.00,1,1
"ServiceTypeVersion","gis.srh.noaa.gov",1138,25,1.46,1,4
"ServiceTypeVersion","gisservice.mt.gov",1138,1,1.00,1,1
"ServiceTypeVersion","gispub.epa.gov",1138,58,1.00,1,1
"ServiceTypeVersion","gis.phila.gov",1138,5,1.00,1,1
"ServiceTypeVersion","gis.outagamie.org",1138,3,1.00,1,1
"ServiceTypeVersion","gis.ohiodnr.gov",1138,16,1.00,1,1
"ServiceTypeVersion","gis.ngdc.noaa.gov",1138,2,4.00,4,4
"ServiceTypeVersion","gismaps.vita.virginia.gov",1138,5,1.00,1,1
"ServiceTypeVersion","gis.ktn.gv.at",1138,1,1.00,1,1
"ServiceTypeVersion","gisinfo.co.walworth.wi.us",1138,4,1.00,1,1
"ServiceTypeVersion","gis.indiana.edu",1138,5,1.00,1,1
"ServiceTypeVersion","gis.ers.usda.gov",1138,2,1.00,1,1
"ServiceTypeVersion","gis.charttools.noaa.gov",1138,3,1.00,1,1
"ServiceTypeVersion","gis.cdatribe-nsn.gov",1138,2,1.00,1,1
"ServiceTypeVersion","gis.ccom.unh.edu",1138,3,1.00,1,1
"ServiceTypeVersion","gis2.metc.state.mn.us",1138,20,1.00,1,1
"ServiceTypeVersion","gis1.usgs.gov",1138,37,1.00,1,1
"ServiceTypeVersion","geothermal.isgs.illinois.edu",1138,107,1.00,1,1
"AccessConstraints","services.aad.gov.au",1106,1,12.00,12,12
"AccessConstraints","atlas.wvgs.wvnet.edu",1106,24,19.22,19,21
"AccessConstraints","bluehub.jrc.ec.europa.eu",1106,4,1.00,1,1
"AccessConstraints","certmapper.cr.usgs.gov",1106,21,54.00,54,54
"AccessConstraints","cloud.insideidaho.org",1106,1,1.00,1,1
"AccessConstraints","coastalmap.marine.usgs.gov",1106,29,1.00,1,1
"AccessConstraints","coast.noaa.gov",1106,189,1.00,1,1
"AccessConstraints","comps.marine.usf.edu",1106,1,1.00,1,1
"AccessConstraints","cwcgom.aoml.noaa.gov",1106,9,1.00,1,1
"AccessConstraints","data.gov.au",1106,13,1.00,1,1
"AccessConstraints","data.nanoos.org",1106,1,1.00,1,1
"AccessConstraints","dataserver.nccs.nasa.gov",1106,6,1.00,1,1
"AccessConstraints","data.wien.gv.at",1106,3,1.00,1,1
"AccessConstraints","demo.pycsw.org",1106,3,1.00,1,1
"AccessConstraints","ebolageonode.org",1106,2,1.00,1,1
"AccessConstraints","ecco.jpl.nasa.gov",1106,340,1.00,1,1
"AccessConstraints","esrl.noaa.gov",1106,5,1.00,1,1
"AccessConstraints","ferret.pmel.noaa.gov",1106,584,1.00,1,1
"AccessConstraints","gcoos.disl.org",1106,1,1.00,1,1
"AccessConstraints","geocapa.viacapa.fr",1106,2,1.00,1,1
"AccessConstraints","geoport.whoi.edu",1106,8,1.00,1,1
"AccessConstraints","geo.prgap.org",1106,3,1.00,1,1
"AccessConstraints","geo.sv.rostock.de",1106,3,168.33,80,288
"AccessConstraints","geothermal.smu.edu",1106,2,1.00,1,1
"AccessConstraints","gis1.usgs.gov",1106,37,1.00,1,1
"AccessConstraints","gis.breconbeacons.org",1106,3,1.00,1,1
"AccessConstraints","gis.ngdc.noaa.gov",1106,2,1.00,1,1
"AccessConstraints","gis.srh.noaa.gov",1106,25,1.00,1,1
"AccessConstraints","gisweb.unr.edu",1106,1,140.00,140,140
"AccessConstraints","gis.wgnhs.org",1106,6,1.00,1,1
"AccessConstraints","gmis.jrc.ec.europa.eu",1106,2,1.00,1,1
"AccessConstraints","gstore.unm.edu",1106,208,1.00,1,1
"AccessConstraints","imsref.cr.usgs.gov",1106,1,1.00,1,1
"AccessConstraints","inspire.nationalparks.gov.uk",1106,3,11.00,1,31
"AccessConstraints","inspire.oldham.gov.uk",1106,1,1.00,1,1
"AccessConstraints","inspire.redcar-cleveland.gov.uk",1106,2,8.00,8,8
"AccessConstraints","inspire.wales.gov.uk",1106,1,1.00,1,1
"AccessConstraints","kars.ku.edu",1106,39,129.43,16,135
"AccessConstraints","kartat.lounaispaikka.fi",1106,2,1.00,1,1
"AccessConstraints","kgs.uky.edu",1106,3,1.00,1,1
"AccessConstraints","limaims.cr.usgs.gov",1106,3,1.00,1,1
"AccessConstraints","map.bgs.ac.uk",1106,3,83.00,45,121
"AccessConstraints","map.earthchemportal.org",1106,1,1.00,1,1
"AccessConstraints","mapgateway.snh.gov.uk",1106,1,8.00,8,8
"AccessConstraints","map.gsa.state.al.us",1106,4,1.00,1,1
"AccessConstraints","maps.bolton.gov.uk",1106,1,1.00,1,1
"AccessConstraints","maps.bristol.gov.uk",1106,1,67.00,67,67
"AccessConstraints","maps.carlisle.gov.uk",1106,1,1.00,1,1
"AccessConstraints","maps.communities.gov.uk",1106,1,1.00,1,1
"AccessConstraints","maps.devotes.eu",1106,2,1.00,1,1
"AccessConstraints","mapserver.kansasgis.org",1106,6,1.00,1,1
"AccessConstraints","maps.gcc.tas.gov.au",1106,1,1.00,1,1
"AccessConstraints","maps.reigate-banstead.gov.uk",1106,1,1.00,1,1
"AccessConstraints","maritimeboundaries.noaa.gov",1106,7,47.00,47,47
"AccessConstraints","mgs.geology.wmich.edu",1106,7,1.00,1,1
"AccessConstraints","michigan.glin.net",1106,2,1.00,1,1
"AccessConstraints","mrdata.usgs.gov",1106,208,1.00,1,1
"AccessConstraints","mvcodata.whoi.edu",1106,1,1.00,1,1
"AccessConstraints","neowms.sci.gsfc.nasa.gov",1106,1,1.00,1,1
"AccessConstraints","nowcoast.noaa.gov",1106,6,1.00,1,1
"AccessConstraints","onegeology.org",1106,1,108.00,108,108
"AccessConstraints","oos.soest.hawaii.edu",1106,3,1.00,1,1
"AccessConstraints","opendataserver.ashevillenc.gov",1106,1,1.00,1,1
"AccessConstraints","osmc.noaa.gov",1106,4,1.00,1,1
"AccessConstraints","raster.nationalmap.gov",1106,6,1.00,1,1
"AccessConstraints","recon.sccf.org",1106,1,1.00,1,1
"AccessConstraints","resource.sgu.se",1106,23,1.00,1,1
"AccessConstraints","rsg.pml.ac.uk",1106,9,1.00,1,1
"AccessConstraints","schemas.opengis.net",1106,1,1.00,1,1
"AccessConstraints","sedac.ciesin.org",1106,5,1.00,1,1
"AccessConstraints","sedsh127.sedsh.gov.uk",1106,4,2.00,1,3
"AccessConstraints","services.azgs.az.gov",1106,106,1.00,1,1
"AccessConstraints","services.information.qld.gov.au",1106,1,18.00,18,18
"AccessConstraints","services.kgs.ku.edu",1106,2,1.00,1,1
"AccessConstraints","services.sandre.eaufrance.fr",1106,6,1.00,1,1
"AccessConstraints","sg.geodatenzentrum.de",1106,6,28.00,28,28
"AccessConstraints","snow.proto.gina.alaska.edu",1106,1,1.00,1,1
"AccessConstraints","stellwagen.er.usgs.gov",1106,220,1.00,1,1
"AccessConstraints","tabs2.gerg.tamu.edu",1106,1,1.00,1,1
"AccessConstraints","taskman.eionet.europa.eu",1106,1,1.00,1,1
"AccessConstraints","tds.glos.us",1106,2,1.00,1,1
"AccessConstraints","w4.jcommops.org",1106,6,1.00,1,1
"AccessConstraints","web2.nbmg.unr.edu",1106,51,140.00,140,140
"AccessConstraints","webarchive.nationalarchives.gov.uk",1106,24,4.13,1,24
"AccessConstraints","webservices.nationalatlas.gov",1106,6,1.00,1,1
"AccessConstraints","www2.guildford.gov.uk",1106,1,1.00,1,1
"AccessConstraints","www.agr.gc.ca",1106,11,51.36,47,63
"AccessConstraints","www.coast.noaa.gov",1106,185,1.00,1,1
"AccessConstraints","www.esrl.noaa.gov",1106,18,1.00,1,1
"AccessConstraints","www.gis.northlincs.gov.uk",1106,1,1.00,1,1
"AccessConstraints","www.ncddc.noaa.gov",1106,107,1.00,1,1
"AccessConstraints","www.neracoos.org",1106,1,1.00,1,1
"AccessConstraints","www.onegeology.org",1106,1,108.00,108,108
"AccessConstraints","www.salford.gov.uk",1106,4,6.25,1,8
"AccessConstraints","www.southampton.gov.uk",1106,1,13.00,13,13
"AccessConstraints","xml2.des.state.nh.us",1106,8,1.00,1,1
"ContactOrganization","tds.glos.us",925,2,1.00,1,1
"ContactOrganization","web2.nbmg.unr.edu",925,51,6.00,6,6
"ContactOrganization","webarchive.nationalarchives.gov.uk",925,24,2.15,1,6
"ContactOrganization","webservices.nationalatlas.gov",925,6,6.00,6,6
"ContactOrganization","wms.geo.admin.ch",925,1,5.00,5,5
"ContactOrganization","www2.guildford.gov.uk",925,1,3.00,3,3
"ContactOrganization","www.agr.gc.ca",925,11,4.00,4,4
"ContactOrganization","www.coast.noaa.gov",925,185,6.40,5,19
"ContactOrganization","www.esrl.noaa.gov",925,18,3.00,3,3
"ContactOrganization","www.geochron.org",925,2,1.00,1,1
"ContactOrganization","www.marine-geo.org",925,4,4.00,4,4
"ContactOrganization","www.onegeology.org",925,1,3.00,3,3
"ContactOrganization","www.salford.gov.uk",925,4,3.00,3,3
"ContactOrganization","www.southampton.gov.uk",925,1,2.00,2,2
"ContactOrganization","xml2.des.state.nh.us",925,8,4.00,4,4
"ContactOrganization","sedsh127.sedsh.gov.uk",925,4,2.00,2,2
"ContactOrganization","schemas.opengis.net",925,1,1.00,1,1
"ContactOrganization","resource.sgu.se",925,23,5.30,1,12
"ContactOrganization","osmc.noaa.gov",925,4,2.00,2,2
"ContactOrganization","oos.soest.hawaii.edu",925,3,3.00,3,3
"ContactOrganization","atlas.wvgs.wvnet.edu",925,24,6.11,6,7
"ContactOrganization","basemap.nationalmap.gov",925,12,11.60,11,12
"ContactOrganization","bluehub.jrc.ec.europa.eu",925,4,8.00,8,8
"ContactOrganization","certmapper.cr.usgs.gov",925,21,3.00,3,3
"ContactOrganization","onegeology.org",925,1,3.00,3,3
"ContactOrganization","nowcoast.noaa.gov",925,6,1.00,1,1
"ContactOrganization","noise.discomap.eea.europa.eu",925,1,1.00,1,1
"ContactOrganization","neowms.sci.gsfc.nasa.gov",925,1,5.00,5,5
"ContactOrganization","mrdata.usgs.gov",925,208,6.00,6,6
"ContactOrganization","mgs.geology.wmich.edu",925,7,4.00,3,6
"ContactOrganization","maritimeboundaries.noaa.gov",925,7,4.00,4,4
"ContactOrganization","maps.reigate-banstead.gov.uk",925,1,5.00,5,5
"ContactOrganization","maps.gcc.tas.gov.au",925,1,3.00,3,3
"ContactOrganization","mapserver.kansasgis.org",925,6,3.00,3,3
"ContactOrganization","maps.communities.gov.uk",925,1,6.00,6,6
"ContactOrganization","maps.bristol.gov.uk",925,1,3.00,3,3
"ContactOrganization","maps.bolton.gov.uk",925,1,2.00,2,2
"ContactOrganization","map.gsa.state.al.us",925,4,4.00,4,4
"ContactOrganization","mapgateway.snh.gov.uk",925,1,3.00,3,3
"ContactOrganization","map.bgs.ac.uk",925,3,3.00,3,3
"ContactOrganization","limaims.cr.usgs.gov",925,3,6.00,6,6
"ContactOrganization","kortservice.vejle.dk",925,2,5.00,5,5
"ContactOrganization","kartat.lounaispaikka.fi",925,2,1.00,1,1
"ContactOrganization","kars.ku.edu",925,39,3.31,3,9
"ContactOrganization","inspire.wales.gov.uk",925,1,5.00,5,5
"ContactOrganization","inspire.redcar-cleveland.gov.uk",925,2,5.00,5,5
"ContactOrganization","inspire.oldham.gov.uk",925,1,3.00,3,3
"ContactOrganization","inspire.nationalparks.gov.uk",925,3,3.33,2,5
"ContactOrganization","imsref.cr.usgs.gov",925,1,6.00,6,6
"ContactOrganization","gstore.unm.edu",925,208,4.00,4,4
"ContactOrganization","gmis.jrc.ec.europa.eu",925,2,13.00,13,13
"ContactOrganization","gis.towerhamlets.gov.uk",925,1,5.00,5,5
"ContactOrganization","gistmaps.itos.uga.edu",925,7,7.00,7,7
"ContactOrganization","gis.srh.noaa.gov",925,25,3.00,3,3
"ContactOrganization","gis.indiana.edu",925,5,3.00,3,3
"ContactOrganization","services.azgs.az.gov",925,106,3.02,3,4
"ContactOrganization","gis.breconbeacons.org",925,3,5.00,5,5
"ContactOrganization","gis1.usgs.gov",925,37,5.00,5,5
"ContactOrganization","geothermal.smu.edu",925,2,10.00,10,10
"ContactOrganization","geothermal.isgs.illinois.edu",925,107,4.00,4,4
"ContactOrganization","geo.sv.rostock.de",925,3,7.00,7,7
"ContactOrganization","geo.stat.fi",925,8,1.00,1,1
"ContactOrganization","geoport.whoi.edu",925,8,1.00,1,1
"ContactOrganization","geocapa.viacapa.fr",925,2,6.00,6,6
"ContactOrganization","ferret.pmel.noaa.gov",925,584,2.00,2,2
"ContactOrganization","esrl.noaa.gov",925,5,3.00,3,3
"ContactOrganization","ecco.jpl.nasa.gov",925,340,1.00,1,1
"ContactOrganization","discomap.eea.europa.eu",925,16,1.00,1,1
"ContactOrganization","disc1.sci.gsfc.nasa.gov",925,6,8.00,8,8
"ContactOrganization","disc1.gsfc.nasa.gov",925,1,8.00,8,8
"ContactOrganization","demo.mapserver.org",925,3,2.00,2,2
"ContactOrganization","dataserver.nccs.nasa.gov",925,6,4.00,4,4
"ContactOrganization","data.nanoos.org",925,1,3.00,3,3
"ContactOrganization","data.gov.au",925,13,3.00,3,3
"ContactOrganization","cwcgom.aoml.noaa.gov",925,9,6.00,6,6
"ContactOrganization","coast.noaa.gov",925,189,5.00,5,5
"ContactOrganization","coastalmap.marine.usgs.gov",925,29,3.00,3,3
"ContactOrganization","services.information.qld.gov.au",925,1,7.00,7,7
"ContactOrganization","sg.geodatenzentrum.de",925,6,9.00,9,9
"ContactOrganization","stellwagen.er.usgs.gov",925,220,3.00,3,3
"ContactElectronicMailAddress","dataserver.nccs.nasa.gov",910,6,1.00,1,1
"ContactElectronicMailAddress","oos.soest.hawaii.edu",910,3,1.00,1,1
"ContactElectronicMailAddress","osmc.noaa.gov",910,4,1.00,1,1
"ContactElectronicMailAddress","resource.sgu.se",910,23,1.00,1,1
"ContactElectronicMailAddress","schemas.opengis.net",910,1,1.00,1,1
"ContactElectronicMailAddress","sedsh127.sedsh.gov.uk",910,4,1.00,1,1
"ContactElectronicMailAddress","services.azgs.az.gov",910,106,1.00,1,1
"ContactElectronicMailAddress","services.information.qld.gov.au",910,1,1.00,1,1
"ContactElectronicMailAddress","sg.geodatenzentrum.de",910,6,1.00,1,1
"ContactElectronicMailAddress","stellwagen.er.usgs.gov",910,220,1.00,1,1
"ContactElectronicMailAddress","tds.glos.us",910,2,1.00,1,1
"ContactElectronicMailAddress","web2.nbmg.unr.edu",910,51,1.00,1,1
"ContactElectronicMailAddress","webarchive.nationalarchives.gov.uk",910,24,1.00,1,1
"ContactElectronicMailAddress","webservices.nationalatlas.gov",910,6,1.00,1,1
"ContactElectronicMailAddress","www2.guildford.gov.uk",910,1,1.00,1,1
"ContactElectronicMailAddress","www.agr.gc.ca",910,11,1.00,1,1
"ContactElectronicMailAddress","www.coast.noaa.gov",910,185,1.00,1,1
"ContactElectronicMailAddress","www.esrl.noaa.gov",910,18,1.00,1,1
"ContactElectronicMailAddress","www.geochron.org",910,2,1.00,1,1
"ContactElectronicMailAddress","www.marine-geo.org",910,4,1.00,1,1
"ContactElectronicMailAddress","www.onegeology.org",910,1,1.00,1,1
"ContactElectronicMailAddress","www.salford.gov.uk",910,4,1.00,1,1
"ContactElectronicMailAddress","www.southampton.gov.uk",910,1,1.00,1,1
"ContactElectronicMailAddress","xml2.des.state.nh.us",910,8,1.00,1,1
"ContactElectronicMailAddress","gis1.usgs.gov",910,37,1.00,1,1
"ContactElectronicMailAddress","geothermal.smu.edu",910,2,1.00,1,1
"ContactElectronicMailAddress","geothermal.isgs.illinois.edu",910,107,1.00,1,1
"ContactElectronicMailAddress","geo.sv.rostock.de",910,3,1.00,1,1
"ContactElectronicMailAddress","geo.stat.fi",910,8,1.00,1,1
"ContactElectronicMailAddress","geoport.whoi.edu",910,8,1.00,1,1
"ContactElectronicMailAddress","geocapa.viacapa.fr",910,2,1.00,1,1
"ContactElectronicMailAddress","ferret.pmel.noaa.gov",910,584,1.00,1,1
"ContactElectronicMailAddress","eusoils.jrc.ec.europa.eu",910,1,1.00,1,1
"ContactElectronicMailAddress","esrl.noaa.gov",910,5,1.00,1,1
"ContactElectronicMailAddress","ecco.jpl.nasa.gov",910,340,1.00,1,1
"ContactElectronicMailAddress","disc1.sci.gsfc.nasa.gov",910,6,1.00,1,1
"ContactElectronicMailAddress","disc1.gsfc.nasa.gov",910,1,1.00,1,1
"ContactElectronicMailAddress","demo.mapserver.org",910,3,1.00,1,1
"ContactElectronicMailAddress","data.wien.gv.at",910,3,1.00,1,1
"ContactElectronicMailAddress","data.nanoos.org",910,1,1.00,1,1
"ContactElectronicMailAddress","data.gov.au",910,13,1.00,1,1
"ContactElectronicMailAddress","cwcgom.aoml.noaa.gov",910,9,1.00,1,1
"ContactElectronicMailAddress","coast.noaa.gov",910,189,1.00,1,1
"ContactElectronicMailAddress","coastalmap.marine.usgs.gov",910,29,1.00,1,1
"ContactElectronicMailAddress","certmapper.cr.usgs.gov",910,21,1.00,1,1
"ContactElectronicMailAddress","bluehub.jrc.ec.europa.eu",910,4,1.00,1,1
"ContactElectronicMailAddress","atlas.wvgs.wvnet.edu",910,24,1.00,1,1
"ContactElectronicMailAddress","gis.indiana.edu",910,5,1.00,1,1
"ContactElectronicMailAddress","gis.srh.noaa.gov",910,25,1.00,1,1
"ContactElectronicMailAddress","gis.towerhamlets.gov.uk",910,1,1.00,1,1
"ContactElectronicMailAddress","gmis.jrc.ec.europa.eu",910,2,1.00,1,1
"ContactElectronicMailAddress","gstore.unm.edu",910,208,1.00,1,1
"ContactElectronicMailAddress","imsref.cr.usgs.gov",910,1,1.00,1,1
"ContactElectronicMailAddress","inspire.nationalparks.gov.uk",910,3,1.00,1,1
"ContactElectronicMailAddress","inspire.oldham.gov.uk",910,1,1.00,1,1
"ContactElectronicMailAddress","inspire.redcar-cleveland.gov.uk",910,2,1.00,1,1
"ContactElectronicMailAddress","inspire.wales.gov.uk",910,1,1.00,1,1
"ContactElectronicMailAddress","kars.ku.edu",910,39,1.00,1,1
"ContactElectronicMailAddress","kartat.lounaispaikka.fi",910,2,1.00,1,1
"ContactElectronicMailAddress","limaims.cr.usgs.gov",910,3,1.00,1,1
"ContactElectronicMailAddress","map.bgs.ac.uk",910,3,1.00,1,1
"ContactElectronicMailAddress","mapgateway.snh.gov.uk",910,1,1.00,1,1
"ContactElectronicMailAddress","map.gsa.state.al.us",910,4,1.00,1,1
"ContactElectronicMailAddress","maps.bolton.gov.uk",910,1,1.00,1,1
"ContactElectronicMailAddress","maps.bristol.gov.uk",910,1,1.00,1,1
"ContactElectronicMailAddress","maps.communities.gov.uk",910,1,1.00,1,1
"ContactElectronicMailAddress","gis.breconbeacons.org",910,3,1.00,1,1
"ContactElectronicMailAddress","mapserver.kansasgis.org",910,6,1.00,1,1
"ContactElectronicMailAddress","maps.gcc.tas.gov.au",910,1,1.00,1,1
"ContactElectronicMailAddress","maps.reigate-banstead.gov.uk",910,1,1.00,1,1
"ContactElectronicMailAddress","mgs.geology.wmich.edu",910,7,1.00,1,1
"ContactElectronicMailAddress","mrdata.usgs.gov",910,208,1.00,1,1
"ContactElectronicMailAddress","neowms.sci.gsfc.nasa.gov",910,1,1.00,1,1
"ContactElectronicMailAddress","noise.discomap.eea.europa.eu",910,1,1.00,1,1
"ContactElectronicMailAddress","nowcoast.noaa.gov",910,6,1.00,1,1
"ContactElectronicMailAddress","onegeology.org",910,1,1.00,1,1
"ContactPerson","sg.geodatenzentrum.de",880,6,9.00,9,9
