response_id, status, redirect, error, date_verified
150039,200,http://gis.chesapeakebay.net/ags/services/County_boundaries/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:14:35.652775
150757,200,https://www.uab.edu/give/now/component/search/?formId=4&fundid=773;CWilliam%20J.%20Koopman%20Endowed%20Professorship%20Fund&format=opensearch,,2015-11-05T13:14:36.439096
151171,400,http://land.discomap.eea.europa.eu/arcgis/services/Land/Corine_Land_Cover_Plus_Changes_LAEA/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:14:37.263117
151279,404,https://www.sciencebase.gov/catalog/items?q=&filter1=partyWithName%3DXX_Troy+Rinz&filter0=browseType%3DOGC+WFS+Layer&filter=tags%3DFinal+Report&format=atom,,2015-11-05T13:14:37.919523
153001,404,https://www.sciencebase.gov/catalog/items?q=&filter=tags%3DEcosystems&format=atom,,2015-11-05T13:14:38.183577
162465,200,http://services.azgs.az.gov/arcgis/services/aasggeothermal/CAaqSpringChemistry/MapServer/WFSServer?request=GetCapabilities&service=WFS,,2015-11-05T13:14:38.667691
163364,200,http://services.geog.ksu.edu/arcgis/rest/services/Story_Maps/MHK_LULC_Story_1984/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:14:39.376571
166538,200,http://shahlab.stanford.edu/lib/exe/opensearch.php,,2015-11-05T13:14:40.018026
168303,200,https://libweb.grinnell.edu/vufind/Search/OpenSearch?method=describe,,2015-11-05T13:14:41.183302
168867,200,http://wiki.dca-project.eu/opensearch_desc.php,,2015-11-05T13:14:41.966969
171792,200,https://commons.lbl.gov/opensearch/osd.action,,2015-11-05T13:14:45.792896
182588,200,http://ycbs.eu/index.php/de/component/search/?Itemid=454&format=opensearch,,2015-11-05T13:14:46.784702
194757,500,http://www.getluckytc.org/Search.html?format=opensearch&id=28,,2015-11-05T13:14:47.446750
187718,200,http://encyclopedia.gwu.edu/opensearch_desc.php,,2015-11-05T13:14:48.164055
187946,200,http://geothermal.isgs.illinois.edu/ArcGIS/services/aasggeothermal/VTBull02Castleton/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:14:49.519915
188228,200,http://gcmd.gsfc.nasa.gov/KeywordSearch/Titles.do?KeywordPath=Parameters;CAGRICULTURE;CAGRICULTURAL%20PLANT%20SCIENCE;CPLANT%20DISEASES_sic_DISORDERS_sic_PESTS&Portal=GCMD&clientId=null&Output=atom,,2015-11-05T13:14:50.143612
191069,200,http://ferret.pmel.noaa.gov/thredds/wcs/las/woa05_annual/data_ferret.pmel.noaa.gov_thredds_dodsC_data_PMEL_WOA05nc_annual_s00mn1.nc.jnl?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:14:50.659421
191442,200,http://www.idtheftcenter.org/Search.html?catid=106&format=opensearch&id=437,,2015-11-05T13:14:51.840129
192413,200,http://geothermal.isgs.illinois.edu/ArcGIS/services/aasggeothermal/CTAeromagneticMap/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:14:56.847049
196692,200,http://euler.slu.edu/escher/opensearch_desc.php,,2015-11-05T13:14:57.346476
205133,200,http://dictionary.cambridge.org/fr/gadgets/britannique/opensearch.xml,,2015-11-05T13:14:57.927956
218659,200,http://www.maris.state.ms.us/arcgis2/rest/services/MARIS/SearchandRescue_Grid/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:14:58.505669
218749,200,http://geodata.npolar.no/arcgis/rest/services/Basisdata/NP_Basiskart_Svalbard_WMTS_25833/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:14:59.253133
225544,200,http://www.imago.org/index.php/component/search/?format=opensearch,,2015-11-05T13:15:00.541406
228444,400,http://gis1.usgs.gov/arcgis/services/nfhap/nfhap_doi_lcc_PROD/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:15:06.116155
229149,200,https://www.uab.edu/it/home/component/search/?task=tag&tag=all&format=opensearch,,2015-11-05T13:15:06.604317
234243,200,http://mrdata.usgs.gov/wfs/laterite?request=getcapabilities&service=WFS&version=1.1.0,,2015-11-05T13:15:07.304367
235803,200,http://neurowww.cwru.edu/lib/exe/opensearch.php,,2015-11-05T13:15:08.115085
241796,200,http://geothermal.isgs.illinois.edu/ArcGIS/services/aasggeothermal/NYWellFluidProduction/MapServer/WFSServer?request=GetCapabilities&service=WFS,,2015-11-05T13:15:12.759003
248600,200,http://complit.rutgers.edu/component/search/?task=view&id=139&format=opensearch,,2015-11-05T13:15:14.053626
249630,200,https://www.uab.edu/it/home/component/search/?task=tag&tag=strong%20password&format=opensearch,,2015-11-05T13:15:14.827964
250297,200,http://www.reading.ac.uk/careers/opensearch.xml,,2015-11-05T13:15:16.577644
251690,200,http://www.uab.edu/engineering/home/component/search/?Itemid=90&id=200&format=opensearch,,2015-11-05T13:15:17.123532
253354,900,,('Connection aborted.'; error(61; 'Connection refused')),2015-11-05T13:16:05.048296
253671,200,http://tigerweb.geo.census.gov/arcgis/rest/services/Pop/15_55to64_p_chg/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:16:07.040554
255171,200,http://mrdata.usgs.gov/wfs/nuresed?request=getcapabilities&service=WFS&version=1.1.0,,2015-11-05T13:16:07.347294
256457,200,http://www.esrl.noaa.gov/psd/thredds/wcs/Datasets/20thC_ReanV2/monolevel_sprd/air.sig995.1915.nc?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:16:07.795420
257957,200,http://online.kean.edu/component/search/?Itemid=144&format=opensearch,,2015-11-05T13:16:08.368465
259642,200,http://www.youngminds.org.uk/opensearch.xml,,2015-11-05T13:16:09.086598
261306,200,http://www.w3.org/2009/cheatsheet/opensearch.xml,,2015-11-05T13:16:09.662203
264342,200,http://www.w3.org/MarkUp/xhtml2/wiki/opensearch_desc.php,,2015-11-05T13:16:10.006842
266158,200,http://ebtc.eu/index.php/component/search/?tag=partner&task=tag&format=opensearch,,2015-11-05T13:16:10.828846
266885,200,http://mrdata.usgs.gov/services/gravity?request=GetCapabilities&service=WMS&version=1.1.1,,2015-11-05T13:16:11.138227
267977,200,http://hlwiki.slais.ubc.ca/opensearch_desc.php,,2015-11-05T13:16:11.655961
268246,200,http://www.geotraces.org/component/search/?Itemid=815&catid=153&id=27:chris-measures&format=opensearch,,2015-11-05T13:16:12.509499
268506,301,http://ceos.org/index.php?option=com_search&view=category&layout=blog&id=351&Itemid=508&format=opensearch,,2015-11-05T13:16:13.343204
270884,200,http://ferret.pmel.noaa.gov/thredds/wcs/las/woa05_annual/data_ferret.pmel.noaa.gov_thredds_dodsC_data_PMEL_WOA05nc_annual_n00sd1.nc.jnl?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:16:13.789364
273880,404,https://www.sciencebase.gov/catalog/items?q=&filter=tags%3D;B%22scheme%22%3A%22CSA+Classification%22;D&format=atom,,2015-11-05T13:16:14.524052
275847,405,https://gis.ohiodnr.gov/arcgis/rest/services/OIT_Services/ODNR_Basemap_Streets_103/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:16:15.573703
276742,200,https://www.uab.edu/careerservices/component/search/?Itemid=321&format=opensearch,,2015-11-05T13:16:16.402824
283374,200,http://stellwagen.er.usgs.gov/thredds/wcs/TSdata/NE_SLOPE/2743-A.cdf?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:16:17.105788
285734,200,http://gcmd.gsfc.nasa.gov/KeywordSearch/Titles.do?KeywordPath=Parameters;CATMOSPHERE;CAIR%20QUALITY;CNITROGEN%20OXIDES&Portal=GCMD&clientId=null&Output=atom,,2015-11-05T13:16:17.903017
287620,404,https://www.cs.ox.ac.uk/csatox2/opensearch_desc.php,,2015-11-05T13:16:18.976869
296859,200,http://trac.tools.ietf.org/bof/trac/search/opensearch,,2015-11-05T13:16:20.233932
295709,200,http://gcmd.gsfc.nasa.gov/KeywordSearch/Titles.do?KeywordPath=Parameters;CLAND%20SURFACE;CSURFACE%20RADIATIVE%20PROPERTIES&Portal=GCMD&clientId=null&Output=atom,,2015-11-05T13:16:20.964621
297726,900,,('Connection aborted.'; error(61; 'Connection refused')),2015-11-05T13:16:21.401360
299127,500,http://www.economics.ox.ac.uk/Search?format=opensearch&id=13404,,2015-11-05T13:16:22.393823
300407,200,http://www.metrotransit.org/SearchEngineInfo.ashx,,2015-11-05T13:16:23.174683
304621,200,http://ferret.pmel.noaa.gov/thredds/wcs/las/woa01_annual/data_ferret.pmel.noaa.gov_thredds_dodsC_data_PMEL_WOA01_english_annual_AOU_ann_stderr_1deg.nc.jnl?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:16:23.278260
307715,200,http://www.uab.edu/shp/cds/component/search/?Itemid=999&format=opensearch,,2015-11-05T13:16:23.575609
309077,200,http://ferret.pmel.noaa.gov/thredds/wcs/las/woa01_annual/data_ferret.pmel.noaa.gov_thredds_dodsC_data_PMEL_WOA01_english_annual_salt_ann_anal_1deg.nc.jnl?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:16:24.015329
309987,200,http://psych.rutgers.edu/component/search/?Itemid=198&catid=35&id=212&format=opensearch,,2015-11-05T13:16:24.960002
312581,404,http://encdirect.noaa.gov/arcgis/services/cmsp/shipping_lanes/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:16:25.426500
314183,400,http://apps.fs.fed.us/arcx/services/EDW/EDW_PriorityWatersheds_01/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:16:31.773942
319149,200,https://www.uab.edu/it/home/component/search/?task=tag&tag=p2p&format=opensearch,,2015-11-05T13:16:32.355613
320698,200,http://www.efmd.org/index.php/component/search/?Itemid=467&format=opensearch,,2015-11-05T13:16:32.893883
320829,200,http://ecco.jpl.nasa.gov/thredds/wcs/ecco_KalmanFilter/kf080g_2010/n10day_19_27/gsRelaxave_08_08.04320_06480_720.cdf?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:16:33.423986
322756,200,http://gcmd.gsfc.nasa.gov/KeywordSearch/Titles.do?KeywordPath=Parameters;CBIOSPHERE;CAQUATIC%20ECOSYSTEMS;CCOASTAL%20HABITAT&Portal=GCMD&clientId=null&Output=atom,,2015-11-05T13:16:34.005378
323593,200,https://ir.stonybrook.edu/jspui/open-search/description.xml,,2015-11-05T13:16:34.832009
327698,500,http://bnrc.berkeley.edu/Search.html?format=opensearch&id=54,,2015-11-05T13:16:35.537947
327971,200,http://www.geotraces.org/component/search/?Itemid=286&catid=60&id=409&format=opensearch,,2015-11-05T13:16:36.056305
330826,900,,('The read operation timed out'),2015-11-05T13:17:08.648890
331997,200,http://texashistory.unt.edu/ark:/67531/metapth173738/opensearch.xml,,2015-11-05T13:17:09.388835
335423,200,http://uganda.opendataforafrica.org/OpenSearch.xml,,2015-11-05T13:17:09.910039
336530,200,http://gcmd.gsfc.nasa.gov/KeywordSearch/Titles.do?KeywordPath=Parameters;CBIOLOGICAL%20CLASSIFICATION;CANIMALS_sic_VERTEBRATES;CBIRDS&Portal=GCMD&clientId=null&Output=atom,,2015-11-05T13:17:10.171582
337341,405,http://www.coast.noaa.gov/arcgis/rest/services/LakeLevels/Depth_neg1/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:17:10.747541
340754,900,,HTTPSConnectionPool(host='wiki.cc.gatech.edu'; port=443): Read timed out. (read timeout=30),2015-11-05T13:17:41.380590
346407,900,,('Connection aborted.'; error(61; 'Connection refused')),2015-11-05T13:17:41.881663
348754,200,https://www.nitrc.org/trsearch.xml,,2015-11-05T13:17:43.992562
349467,200,http://gstore.unm.edu/apps/rgis/datasets/497040eb-df95-4fc7-bff8-bc83b9dbfdbf/services/ogc/wcs?SERVICE=wcs&REQUEST=GetCapabilities&VERSION=1.1.2,,2015-11-05T13:17:44.676416
350123,200,http://ferret.pmel.noaa.gov/thredds/wcs/las/woa01_annual/data_ferret.pmel.noaa.gov_thredds_dodsC_data_PMEL_WOA01_english_annual_AOU_ann_stddev_1deg.nc.jnl?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:17:45.300954
351906,200,http://www.slrtool.org/wiki/opensearch_desc.php,,2015-11-05T13:17:46.067160
353055,200,http://certmapper.cr.usgs.gov/arcgis/rest/services/geology/arctic_2015/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:17:47.486815
353119,200,"http://nsidc.org/api/dataset/2/OpenSearch?searchTerms=&spatial=&startDate=&endDate=&startIndex=1&count=25&source=ADE&facetFilters=&sortKeys=score,,desc",,2015-11-05T13:17:48.336195
353239,200,http://emergencysavings.org/osd.xml,,2015-11-05T13:17:49.047235
353433,405,http://portal.oceannet.org/search/full/catalogue.atom?a=GBE&s=updated%2C1,,2015-11-05T13:17:50.417636
361399,404,http://stellwagen.er.usgs.gov/thredds/wms/TSdata/GB_SED/1201P-A1H.cdf?service=WMS&version=1.3.0&request=GetCapabilities,,2015-11-05T13:17:50.646918
361575,200,http://gis2.metc.state.mn.us/ArcGIS/services/MetroGIS/Environmental_Monitoring_Modeling/MapServer/WFSServer?request=GetCapabilities&service=WFS,,2015-11-05T13:17:51.142782
367326,200,https://www.uab.edu/it/home/component/search/?task=tag&tag=desktop%20conferencing&format=opensearch,,2015-11-05T13:17:52.303409
369761,400,http://gis1.usgs.gov/arcgis/services/gap/GAP_Land_Cover_Ecological_Systems_Landuse/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:17:52.443285
372350,200,http://ferret.pmel.noaa.gov/thredds/wcs/las/NOAA-CIRES-CDC-CDC_Derived_NCEP_Reanalysis_Products_Pressure_Level/data_www.esrl.noaa.gov_psd_thredds_dodsC_Datasets_ncep.reanalysis.derived_pressure_hgt.mon.mean.nc.jnl?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:17:52.556842
374279,200,http://ebtc.eu/index.php/component/search/?tag=delhi&task=tag&format=opensearch,,2015-11-05T13:17:53.541470
379071,405,http://kygisserver.ky.gov/arcgis/rest/services/WGS84WM_Services/Ky_Imagery_2014_1M_WGS84WM/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:17:54.217006
379765,200,http://ferret.pmel.noaa.gov/thredds/wcs/las/woa05_seasonal/data_ferret.pmel.noaa.gov_thredds_dodsC_data_PMEL_WOA05nc_seasonal_s1316an1.nc.jnl?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:17:54.319384
380048,200,http://gcmd.nasa.gov/KeywordSearch/Titles.do?KeywordPath=Parameters;CAGRICULTURE;CPLANT%20COMMODITIES;CFIELD%20CROP%20PRODUCTS&Portal=GCMD&clientId=null&Output=atom,,2015-11-05T13:17:55.408313
383277,200,http://mrdata.usgs.gov/services/wy?service=WMS&version=1.1.1&request=GetCapabilities,,2015-11-05T13:17:56.158488
387817,200,https://www.uab.edu/compliance/component/search/?id=136:hotline&format=opensearch,,2015-11-05T13:17:56.649174
390667,200,http://space.mit.edu/ASC/marx/_static/opensearch.xml,,2015-11-05T13:17:57.155114
390894,200,http://gis.chesapeakebay.net/ags/services/n_effectiveness/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:18:01.684294
395084,400,http://www.oregongeology.org/arcgis/services/Public/ORVolcanicVents/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:18:02.326475
401188,405,http://maps.cera.govt.nz/arcgis/rest/services/geographx/Geographx_512/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:18:03.338039
405412,405,http://coast.noaa.gov/arcgis/rest/services/dc_slr/marsh_075/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:18:03.949616
407991,200,http://cca.rutgers.edu/component/search/?Itemid=130&catid=25&id=83&format=opensearch,,2015-11-05T13:18:05.101991
409073,200,http://thesis.haverford.edu/dspace/open-search/description.xml,,2015-11-05T13:18:05.639177
409664,405,http://ecco.jpl.nasa.gov/thredds/wms/ecco_Smoother/PREV/20150701/dr080_2005/n10day_19_27/OBP_08_08.04320_06480_012.cdf?service=WMS&version=1.3.0&request=GetCapabilities,,2015-11-05T13:18:06.169456
410926,200,http://gcmd.gsfc.nasa.gov/KeywordSearch/Titles.do?KeywordPath=Projects;CM%20-%20O&Portal=GCMD&clientId=null&Output=atom,,2015-11-05T13:18:08.851685
410944,500,http://www.bnrc.berkeley.edu/Search.html?catid=64&format=opensearch&id=263,,2015-11-05T13:18:09.506936
412524,404,http://www.ncddc.noaa.gov/arcgis/services/EnvironmentalMonitoring/ME_14/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:18:10.130674
414731,200,https://csuchico-dspace.calstate.edu/open-search/description.xml,,2015-11-05T13:18:10.802791
417046,200,http://crisp.cs.du.edu/lib/exe/opensearch.php,,2015-11-05T13:18:11.273038
417627,500,http://www.lautreagence.eu/Recherche.html?catid=10&format=opensearch&id=42,,2015-11-05T13:18:12.662051
422730,404,https://www.sciencebase.gov/catalog/items?q=&filter1=facets.facetName%3DCitation&filter0=browseType%3DBook+Citation&filter=tags%3DBiogeochemistry&format=atom,,2015-11-05T13:18:12.948242
424622,200,http://www.trendminer-project.eu/index.php/component/search/?format=opensearch,,2015-11-05T13:18:13.670603
426226,200,http://dictionary.cambridge.org/de/gadgets/britisch/opensearch.xml,,2015-11-05T13:18:14.285006
427121,405,http://portal.oceannet.org/search/full/catalogue.atom?a=C8&i=81&s=originator%2C0,,2015-11-05T13:18:15.031344
428928,200,https://hcc-docs.unl.edu/opensearch/osd.action,,2015-11-05T13:18:15.460626
430978,200,http://ferret.pmel.noaa.gov/thredds/wcs/las/woa01_annual/data_ferret.pmel.noaa.gov_thredds_dodsC_data_PMEL_WOA01_english_annual_O2_ann_mean_1deg.nc.jnl?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:18:15.567368
432698,500,http://www.economics.ox.ac.uk/Search/Page-4?format=opensearch&paper_series=34&search=working_papers__all,,2015-11-05T13:18:16.591555
433285,200,http://mrdata.usgs.gov/wfs/sedau?service=WFS&request=GetCapabilities&version=1.0.0,,2015-11-05T13:18:16.880105
434733,400,http://discomap.eea.europa.eu/arcgis/services/Bio/LifeProjects_Dyna_WM/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:18:17.903200
438704,200,https://www.uab.edu/it/home/component/search/?task=tag&tag=network&format=opensearch,,2015-11-05T13:18:18.355107
442342,200,http://stellwagen.er.usgs.gov/thredds/wcs/TSdata/GB_SED/1201P-A1H.cdf?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:18:18.574874
442737,404,http://gianluca.dellavedova.org/osd.xml,,2015-11-05T13:18:19.396692
445822,200,http://ecco.jpl.nasa.gov/thredds/wcs/ecco_Simulation/kf079_1995/n10day_28_37/gsZdiffGMave_08_08.06480_08880_720.cdf?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:18:19.528719
446248,200,http://json-rpc.org/search/opensearch,,2015-11-05T13:18:20.231355
448002,200,https://www.uab.edu/medicine/obriencenter/component/search/?format=opensearch,,2015-11-05T13:18:21.009152
449075,200,http://mrdata.usgs.gov/services/nicrpge?request=GetCapabilities&service=WMS&version=1.1.1,,2015-11-05T13:18:21.320728
453491,400,http://maps2.dcgis.dc.gov/dcgis/services/DCGIS_DATA/Ortho2012_WebMercator/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:18:21.920738
456842,200,https://www.onepetro.org/opensearch.xml?title=OnePetro&autocompletePath=%2Fautocomplete%3Fq%3D;BsearchTerms;D,,2015-11-05T13:18:22.994712
459801,200,http://www.uab.edu/it/home/component/search/?id=153&format=opensearch,,2015-11-05T13:18:23.323977
464056,200,http://mrdata.usgs.gov/services/sedcu?request=GetCapabilities&service=WMS&version=1.1.1,,2015-11-05T13:18:23.625610
464367,405,http://gis1.usgs.gov/arcgis/rest/services/nfhap/nfhap_scores_tiled_huc12_PROD/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:18:46.943926
467260,200,http://www.scar.org/component/search/?Itemid=318&format=opensearch,,2015-11-05T13:18:48.520116
467906,200,https://www.uab.edu/it/home/component/search/?task=tag&tag=sign%20on%20agreement&format=opensearch,,2015-11-05T13:18:48.997658
469168,302,http://mapserver.kansasgis.org/arcgis/services/NGDS/KSWellTests/MapServer/WFSServer?request=GetCapabilities&service=WFS,,2015-11-05T13:18:49.499329
469473,200,https://wiki.brookes.ac.uk/plugins/builder/layout-resources.action?layoutId=OBUHSSMASTER&key=IOR&resource=opensearch&hash=-1396050331,,2015-11-05T13:18:50.863846
472955,200,http://stellwagen.er.usgs.gov/thredds/wcs/TSdata/SED_TRANS/3761-A.cdf?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:18:51.098943
473100,301,http://www.ceos.org/index.php?option=com_search&view=category&layout=blog&id=72&Itemid=71&format=opensearch,,2015-11-05T13:18:51.781886
477220,200,http://mrdata.usgs.gov/services/potash?request=getcapabilities&service=WMS&version=1.1.1,,2015-11-05T13:18:52.082303
477263,200,http://techwiki.uri.edu/opensearch_desc.php,,2015-11-05T13:18:52.674860
487796,200,http://ferret.pmel.noaa.gov/thredds/wcs/las/dynamic/data_expr_F44D3C3FE4BA30284DF2994B2DAE16E4.jnl?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:18:53.198029
488925,200,http://create.ou.edu/support/lib/exe/opensearch.php,,2015-11-05T13:18:53.859304
491365,200,http://gstore.unm.edu/apps/rgis/datasets/ad1ae123-3f3c-4330-a042-31a8e6a1ddda/services/ogc/wms?SERVICE=wms&REQUEST=GetCapabilities&VERSION=1.1.1,,2015-11-05T13:18:54.805725
494824,200,http://gstore.unm.edu/apps/rgis/datasets/715663ba-c1c3-414c-84a7-c671526f8316/services/ogc/wms?SERVICE=wms&REQUEST=GetCapabilities&VERSION=1.1.1,,2015-11-05T13:18:54.962567
496590,400,http://coast.noaa.gov/arcgis/services/MarineCadastre/2011CargoVesselDensity/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:18:55.209667
497295,200,http://gis.srh.noaa.gov/arcgis/services/ahps_gauges/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:18:55.654837
502590,200,https://scholarspace.manoa.hawaii.edu/open-search/description.xml,,2015-11-05T13:18:56.470810
504339,500,http://ccrc.tc.columbia.edu/Search.html?format=opensearch&id=2217,,2015-11-05T13:18:57.168320
507234,200,http://www.cpvo.europa.eu/main/en/component/search/?format=opensearch,,2015-11-05T13:18:59.413417
508746,900,,HTTPConnectionPool(host='we13.swe.org'; port=80): Max retries exceeded with url: /component/search/?Itemid=145&format=opensearch (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.HTTPConnection object at 0x10646f350>; 'Connection to we13.swe.org timed out. (connect timeout=30)')),2015-11-05T13:19:29.885855
509377,200,http://gstore.unm.edu/apps/rgis/datasets/41b157be-ae1f-4011-97d1-d975618fe7fd/services/ogc/wms?SERVICE=wms&REQUEST=GetCapabilities&VERSION=1.1.1,,2015-11-05T13:19:30.036778
511621,405,http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Ortho2010/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:19:30.861787
512241,302,http://www.iss.sc.edu/index.php?option=com_search&format=opensearch,,2015-11-05T13:19:31.463820
513062,200,http://ferret.pmel.noaa.gov/thredds/wcs/las/woa01_seasonal/data_ferret.pmel.noaa.gov_thredds_dodsC_data_PMEL_WOA01_english_seasonal_temp_sea_nobs_1deg.nc.jnl?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:19:31.564000
513826,200,http://www.coastaltraining-wa.org/opensearch.ashx,,2015-11-05T13:19:32.259736
518113,404,http://www.ncddc.noaa.gov/arcgis/services/DataAtlas/CAGES_Spot_MeanCPUE_ByWaterBody/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:19:32.831744
518495,400,http://coast.noaa.gov/arcgis/services/MarineCadastre/HawaiiWestMauiOceanUses/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2015-11-05T13:19:33.401239
522011,500,http://www.economics.ox.ac.uk/Search?catid=10&format=opensearch&id=12079,,2015-11-05T13:19:38.428850
525088,200,http://sg.geodatenzentrum.de/wms_dgm1000?REQUEST=GetCapabilities&SERVICE=WMS,,2015-11-05T13:19:40.462644
528830,200,http://middleware.vt.edu/lib/exe/opensearch.php,,2015-11-05T13:19:44.741455
529507,200,https://geonexusr.iowadot.gov/arcgis/rest/services/Basemap/Basemap_FeaturesOnly/MapServer/WMTS/1.0.0/WMTSCapabilities.xml,,2015-11-05T13:19:45.387152
530887,200,https://data.cese.nsw.gov.au/opensearch.xml,,2015-11-05T13:19:46.166714
533498,500,http://ccrc.tc.columbia.edu/Search.html?format=opensearch&id=360,,2015-11-05T13:19:46.400024
539865,200,http://ferret.pmel.noaa.gov/thredds/wcs/las/woa01_annual/data_ferret.pmel.noaa.gov_thredds_dodsC_data_PMEL_WOA01_english_annual_AOU_ann_nobs_1deg.nc.jnl?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:19:46.502835
540013,200,http://gcmd.gsfc.nasa.gov/KeywordSearch/Titles.do?KeywordPath=Parameters;CCLIMATEINDICATORS;CTERRESTRIALHYDROSPHEREINDICATORS&Portal=GCMD&clientId=null&Output=atom,,2015-11-05T13:19:47.113775
543085,302,http://collections.nlm.nih.gov.libproxy.lib.unc.edu/catalog/opensearch.xml,,2015-11-05T13:19:47.670359
543274,200,http://ses.colostate.edu/SearchEngineInfo.ashx,,2015-11-05T13:19:48.159799
543700,200,"http://gcmd.gsfc.nasa.gov/KeywordSearch/Titles.do?KeywordPath=DataCenters;CCOMMERCIAL;CAERO-METRIC,%20INC.&Portal=GCMD&clientId=null&Output=atom",,2015-11-05T13:19:48.814193
544867,200,https://damssupport.bodleian.ox.ac.uk/trac/databank/search/opensearch,,2015-11-05T13:19:50.590948
548208,200,http://gstore.unm.edu/apps/rgis/datasets/7387537d-dff6-48d1-9004-4f089f48dea1/services/ogc/wfs?SERVICE=wfs&REQUEST=GetCapabilities&VERSION=1.0.0,,2015-11-05T13:19:50.735591
548709,404,http://nowcoast.noaa.gov/wms/com.esri.wms.Esrimap/analyses?service=wms&version=1.1.1&request=GetCapabilities,,2015-11-05T13:19:51.320696
548917,405,http://portal.oceannet.org/search/opensearch/catalogue/full.xml,,2015-11-05T13:19:52.439660
549483,200,https://www.bme.ncsu.edu/index.php/component/search/?task=userprofile&user=736&format=opensearch,,2015-11-05T13:19:53.481917
549939,405,http://ecco.jpl.nasa.gov/thredds/wms/ecco_KalmanFilter/kf080g_2000/n10day_28_37/gsVave_08_08.06480_08880_720.cdf?service=WMS&version=1.3.0&request=GetCapabilities,,2015-11-05T13:19:53.945515
550437,200,http://keycommunities.lc.colostate.edu/SearchEngineInfo.ashx,,2015-11-05T13:19:54.048969
552795,200,http://collections.nlm.nih.gov/catalog.atom?f%5Bdrep2.languageDisplay%5D%5B%5D=English,,2015-11-05T13:19:54.873241
556586,302,https://secure.apha.org/imis/OpenSearch.aspx,,2015-11-05T13:19:55.494396
558415,200,http://dspace.nelson.usf.edu/xmlui/open-search/description.xml,,2015-11-05T13:19:56.026002
558766,200,http://ferret.pmel.noaa.gov/thredds/wcs/las/woa01_annual/data_ferret.pmel.noaa.gov_thredds_dodsC_data_PMEL_WOA01_english_annual_AOU_ann_anal_1deg.nc.jnl?service=WCS&version=1.0.0&request=GetCapabilities,,2015-11-05T13:19:56.929475
