"id","age","min","num_lineage_tokens","num_lineage_elements","num_quality_tokens","num_quality_elements"
346607,"2003-12-01","""FGDC""",1905,3,167,3
346633,"2014-12-01","""FGDC""",935,10,842,10
346637,"2011-07-01","""FGDC""",610,10,396,10
346649,"2004-05-01","""FGDC""",596,12,1914,12
346665,"2010-04-01","""FGDC""",316,16,620,16
346674,"2006-12-01","""FGDC""",99,18,180,18
346676,"2009-08-01","""FGDC""",1431,24,832,24
346695,"2006-07-01","""FGDC""",432,6,72,6
346699,"2015-08-01","""ISO""",5,1,,0
346702,"2009-09-01","""ISO""",,0,22,2
346718,"2014-09-01","""ISO""",52,1,,0
346728,"2014-08-01","""ISO""",121,1,,0
346748,"1998-07-01","""FGDC""",650,15,1053,15
346759,"2015-05-01","""ISO""",18,1,54,1
346765,"2015-09-01","""ISO""",,0,,0
346776,"2012-12-01","""ISO""",0,1,,0
346798,"2011-09-01","""FGDC""",39,15,1300,15
346816,"2015-04-01","""ISO""",41,1,22,1
346821,"2004-05-01","""FGDC""",1905,3,167,3
346823,"2014-05-01","""ISO""",94,1,,0
346829,"2012-09-01","""ISO""",,0,,0
346830,"2015-08-01","""ISO""",121,4,,0
346842,"2012-09-01","""ISO""",,0,,0
346856,"2013-04-01","""FGDC""",,0,,0
346862,"","""ISO""",1,1,,0
346868,"","""ISO""",,0,22,1
346869,"2015-08-01","""FGDC""",12,4,4,4
346914,"2007-04-01","""FGDC""",470,4,40,4
346918,"2002-06-01","""FGDC""",4,4,510,4
346945,"1982-09-01","""FGDC""",1887,3,167,3
346957,"2015-07-01","""ISO""",5,1,,0
346958,"2004-07-01","""ISO""",,0,114,2
346961,"","""ISO""",,0,,0
346963,"2012-09-01","""ISO""",,0,,0
346988,"2015-07-01","""ISO""",5,1,,0
346989,"2014-09-01","""FGDC""",54,2,2,2
347042,"1990-01-01","""FGDC""",2100,5,266,5
347056,"2014-09-01","""ISO""",58,1,,0
347085,"2011-08-01","""FGDC""",615,10,532,10
347102,"","""ISO""",,0,13,1
347157,"2007-03-01","""FGDC""",316,20,315,20
347179,"2006-05-01","""FGDC""",54,8,32,8
347189,"2014-10-01","""ISO""",11,1,,0
347208,"2015-07-01","""ISO""",16,1,,0
347212,"2011-07-01","""FGDC""",610,10,414,10
347219,"","""ISO""",,0,,0
347222,"2012-09-01","""ISO""",,0,,0
347232,"2012-09-01","""FGDC""",,0,,0
347234,"2012-03-01","""FGDC""",2250,30,372,30
347235,"2009-05-01","""ISO""",,0,,0
347242,"2010-06-01","""FGDC""",350,5,891,5
347252,"","""ISO""",29,1,,0
347264,"2011-02-01","""ISO""",,0,,0
347269,"2015-09-01","""FGDC""",153,6,350,6
347294,"","""ISO""",,0,,0
347296,"2006-12-01","""FGDC""",273,9,381,9
347311,"2015-10-01","""FGDC""",1854,9,378,9
347335,"2015-08-01","""ISO""",6,1,,0
347362,"2008-08-01","""FGDC""",620,10,388,10
347387,"2014-08-01","""ISO""",121,1,,0
347389,"","""ISO""",418,1,,0
347419,"2015-01-01","""FGDC""",,0,,0
347422,"2015-04-01","""FGDC""",168,3,107,3
347427,"","""ISO""",33,1,,0
347453,"2014-09-01","""ISO""",81,1,,0
347463,"2015-10-01","""FGDC""",1887,3,167,3
347470,"2005-10-01","""FGDC""",431,2,316,2
347489,"2015-06-01","""ISO""",,0,18,2
347492,"2014-05-01","""ISO""",15,1,,0
347499,"2013-11-01","""ISO""",12,1,10,1
347527,"2014-12-01","""FGDC""",2855,20,1092,20
347547,"2007-08-01","""FGDC""",60,4,26,4
347549,"2011-07-01","""FGDC""",610,10,532,10
347557,"2015-10-01","""FGDC""",2905,5,158,5
347565,"2012-09-01","""ISO""",,0,,0
347572,"2006-01-01","""FGDC""",4285,25,3720,25
347583,"2015-08-01","""ISO""",13,1,,0
347595,"2014-08-01","""FGDC""",,0,,0
347602,"2015-04-01","""ISO""",18,1,54,1
347605,"","""ISO""",1,1,,0
347650,"2011-12-01","""FGDC""",215,5,179,5
347651,"2014-12-01","""ISO""",56,1,,0
347673,"2011-03-01","""FGDC""",,0,,0
347676,"2007-03-01","""FGDC""",1503,9,129,9
347701,"2009-08-01","""ISO""",,0,,0
347712,"2012-11-01","""FGDC""",2840,5,13,5
347720,"2014-12-01","""FGDC""",350,10,594,10
347724,"2010-04-01","""FGDC""",316,16,620,16
347738,"2008-10-01","""FGDC""",540,10,282,10
347743,"2015-09-01","""ISO""",4,1,,0
347764,"2008-08-01","""FGDC""",620,10,386,10
347768,"2005-06-01","""FGDC""",2790,3,167,3
347773,"2013-06-01","""ISO""",41,1,22,1
347779,"2013-01-01","""FGDC""",1290,9,750,9
347798,"2012-02-01","""FGDC""",2097,3,167,3
347807,"2013-02-01","""FGDC""",,0,1,1
347817,"2012-05-01","""FGDC""",42,3,43,3
347839,"2012-09-01","""ISO""",,0,,0
347862,"","""ISO""",,0,,0
347875,"2014-03-01","""ISO""",121,1,,0
347882,"2002-10-01","""FGDC""",1887,3,167,3
347914,"2007-03-01","""FGDC""",216,4,8,4
347919,"2012-09-01","""FGDC""",,0,,0
347948,"2014-12-01","""ISO""",36,1,,0
347962,"2015-02-01","""FGDC""",1756,4,261,4
348007,"2007-09-01","""FGDC""",380,20,2920,20
348010,"2014-03-01","""ISO""",,0,40,2
348032,"2014-06-01","""ISO""",127,1,,0
348034,"2015-05-01","""ISO""",18,1,54,1
348036,"2010-01-01","""FGDC""",144,4,248,4
348042,"2007-11-01","""FGDC""",1905,3,167,3
348043,"2015-07-01","""ISO""",5,1,,0
348052,"2015-08-01","""FGDC""",,0,,0
348065,"2014-09-01","""ISO""",61,1,,0
348067,"2015-10-01","""FGDC""",5,5,5,5
348071,"2015-05-01","""ISO""",15,1,,0
348099,"2015-10-01","""FGDC""",2905,5,158,5
348115,"","""ISO""",,0,,0
348167,"2004-10-01","""FGDC""",1905,3,167,3
348178,"2011-08-01","""FGDC""",615,10,382,10
348183,"","""ISO""",29,1,,0
348188,"2014-12-01","""FGDC""",900,10,824,10
348202,"2008-12-01","""FGDC""",1887,3,167,3
348209,"2015-02-01","""FGDC""",1560,3,275,3
348213,"2012-03-01","""FGDC""",,0,,0
348222,"","""ISO""",,0,,0
348236,"2014-01-01","""FGDC""",2940,25,250,25
348241,"2014-03-01","""ISO""",121,1,,0
348252,"2010-04-01","""FGDC""",316,16,620,16
348268,"2012-12-01","""ISO""",,0,,0
348269,"2014-09-01","""FGDC""",4,4,154,4
348273,"2012-09-01","""ISO""",,0,,0
348280,"2015-05-01","""ISO""",18,1,54,1
348291,"","""ISO""",428,1,,0
348307,"2014-05-01","""ISO""",25,1,,0
348313,"2015-08-01","""ISO""",13,1,,0
348319,"2013-11-01","""ISO""",12,1,10,1
348330,"2015-04-01","""FGDC""",68,4,26,4
348336,"2015-07-01","""FGDC""",,0,,0
348339,"2010-04-01","""FGDC""",316,16,620,16
348344,"2015-09-01","""ISO""",12,1,,0
348349,"2012-09-01","""ISO""",,0,,0
348360,"2008-08-01","""FGDC""",620,10,388,10
348375,"2015-01-01","""FGDC""",,0,,0
348388,"2013-04-01","""FGDC""",,0,,0
348390,"2014-08-01","""ISO""",121,1,,0
348394,"2015-03-01","""ISO""",126,1,,0
348414,"2015-10-01","""FGDC""",2905,5,158,5
348446,"2007-01-01","""FGDC""",248,16,60,16
348460,"2014-09-01","""ISO""",102,1,43,1
348472,"2015-01-01","""FGDC""",84,4,58,4
348518,"2015-09-01","""ISO""",217,2,,0
348534,"2008-04-01","""ISO""",,0,,0
348542,"2011-12-01","""FGDC""",1855,30,3768,30
348552,"2012-09-01","""ISO""",,0,,0
348555,"2012-10-01","""ISO""",,0,198,2
348584,"2015-08-01","""FGDC""",4,4,4,4
348645,"2008-07-01","""ISO""",,0,72,2
348647,"2011-07-01","""FGDC""",332,24,930,24
348662,"2015-02-01","""FGDC""",,0,,0
348670,"","""ISO""",416,1,,0
348682,"","""ISO""",10,1,1,1
348698,"2015-10-01","""FGDC""",2905,5,158,5
348718,"","""ISO""",,0,,0
348721,"2015-02-01","""FGDC""",236,4,58,4
348782,"2012-09-01","""ISO""",,0,,0
348786,"2009-07-01","""ISO""",,0,190,2
348806,"","""ISO""",,0,,0
348817,"2005-10-01","""ISO""",,0,32,2
348833,"2014-12-01","""ISO""",,0,99,1
348835,"","""ISO""",408,1,,0
348838,"2014-12-01","""FGDC""",900,10,944,10
348840,"2015-08-01","""ISO""",73,1,,0
348844,"2015-04-01","""ISO""",471,2,182,2
348858,"2012-06-01","""ISO""",,0,,0
348860,"2012-10-01","""FGDC""",1528,8,164,8
348867,"1980-10-01","""FGDC""",1887,3,167,3
348868,"2015-10-01","""FGDC""",2905,5,158,5
348890,"2006-08-01","""ISO""",,0,,0
348894,"","""ISO""",,0,,0
348921,"2010-05-01","""FGDC""",,0,220,4
348925,"","""ISO""",277,1,,0
348935,"2007-03-01","""FGDC""",8,4,,0
348945,"2012-10-01","""FGDC""",,0,,0
348951,"2008-07-01","""ISO""",,0,190,2
348984,"","""ISO""",7,1,,0
348990,"2008-07-01","""FGDC""",620,10,386,10
348992,"2015-10-01","""FGDC""",2905,5,158,5
349003,"","""ISO""",66,1,,0
349006,"2015-09-01","""FGDC""",8,2,4,2
349009,"2014-12-01","""FGDC""",676,4,48,4
349018,"1976-12-01","""FGDC""",1887,3,167,3
349038,"2008-09-01","""FGDC""",620,10,348,10
349048,"2003-06-01","""ISO""",,0,134,2
349061,"2014-03-01","""ISO""",1,1,1,1
349088,"2015-02-01","""ISO""",,0,32,2
349094,"2015-10-01","""FGDC""",2905,5,158,5
349096,"2008-08-01","""FGDC""",620,10,388,10
349113,"2015-08-01","""FGDC""",,0,,0
349123,"2014-05-01","""ISO""",59,1,,0
349206,"2015-06-01","""ISO""",,0,,0
349211,"2006-12-01","""FGDC""",1905,3,167,3
349236,"","""ISO""",3,1,,0
349246,"2015-03-01","""ISO""",146,1,,0
349255,"2012-02-01","""FGDC""",615,10,564,10
349286,"","""ISO""",214,1,,0
349296,"2014-05-01","""ISO""",59,1,,0
349316,"2013-07-01","""FGDC""",180,6,90,6
349330,"2015-06-01","""FGDC""",135,3,119,3
349332,"2007-03-01","""FGDC""",,0,,0
349357,"2015-05-01","""ISO""",18,1,54,1
349404,"2012-09-01","""ISO""",,0,,0
349405,"2014-03-01","""ISO""",121,1,,0
349460,"2014-12-01","""ISO""",,0,,0
349468,"2012-02-01","""FGDC""",,0,,0
349470,"2014-12-01","""FGDC""",935,10,838,10
349521,"2015-08-01","""ISO""",6,1,,0
349527,"2012-11-01","""ISO""",,0,2,2
349535,"2013-06-01","""FGDC""",,0,,0
349537,"2010-04-01","""FGDC""",316,16,620,16
349539,"2015-10-01","""FGDC""",2905,5,158,5
349547,"2013-04-01","""ISO""",,0,,0
349555,"2015-10-01","""FGDC""",2905,5,158,5
349589,"2015-09-01","""ISO""",31,1,,0
349591,"2014-05-01","""ISO""",15,1,,0
349592,"2015-02-01","""FGDC""",159,3,351,3
349625,"2015-10-01","""FGDC""",2905,5,158,5
349638,"2011-11-01","""FGDC""",2097,3,167,3
349647,"","""ISO""",13,1,,0
349652,"1998-07-01","""FGDC""",475,10,702,10
349661,"","""ISO""",149,1,,0
349670,"2012-09-01","""ISO""",,0,,0
349681,"2012-10-01","""FGDC""",1887,3,167,3
349690,"2014-01-01","""FGDC""",,0,,0
349720,"2013-04-01","""ISO""",,0,,0
349762,"2011-07-01","""FGDC""",146,2,244,2
349771,"2011-07-01","""FGDC""",610,10,414,10
349777,"2015-02-01","""FGDC""",115,5,82,5
349804,"2014-09-01","""ISO""",,0,92,2
349807,"2015-08-01","""FGDC""",135,3,119,3
349820,"2015-08-01","""ISO""",172,1,,0
349821,"2014-03-01","""ISO""",121,1,,0
349833,"2014-09-01","""ISO""",49,1,,0
349837,"2013-06-01","""ISO""",12,1,10,1
349843,"2015-01-01","""ISO""",,0,,0
349871,"9999-01-01","""ISO""",,0,,0
349929,"2014-09-01","""FGDC""",4,4,154,4
349942,"2015-10-01","""FGDC""",2905,5,158,5
349946,"","""ISO""",66,1,,0
349956,"2011-02-01","""ISO""",,0,,0
349957,"2015-05-01","""ISO""",18,1,54,1
349962,"2015-02-01","""ISO""",7,1,,0
349974,"1998-07-01","""ISO""",,0,16,2
349982,"2015-06-01","""ISO""",145,1,,0
349985,"2004-12-01","""FGDC""",1887,3,167,3
349991,"2014-12-01","""FGDC""",935,10,842,10
349996,"2011-03-01","""ISO""",,0,,0
349999,"2014-03-01","""ISO""",121,1,,0
350064,"2015-03-01","""FGDC""",417,27,252,27
350066,"2014-12-01","""FGDC""",10746,18,462,18
350072,"2003-03-01","""FGDC""",,0,,0
350125,"2003-11-01","""FGDC""",4,2,,0
350127,"1998-12-01","""FGDC""",1887,3,167,3
350163,"2014-03-01","""ISO""",121,1,,0
350164,"2007-08-01","""FGDC""",26,13,,0
350174,"","""ISO""",,0,,0
350188,"2014-07-01","""FGDC""",62,2,21,2
350211,"2013-03-01","""ISO""",,0,40,2
350212,"2015-03-01","""FGDC""",40790,615,42927,615
350237,"2008-04-01","""ISO""",,0,80,2
350248,"2012-06-01","""ISO""",,0,44,2
350282,"2014-12-01","""FGDC""",345,10,580,10
350283,"2010-03-01","""FGDC""",1887,3,167,3
350286,"2004-05-01","""FGDC""",596,12,1914,12
350290,"2012-09-01","""FGDC""",15,5,21,5
350297,"2009-08-01","""ISO""",,0,346,2
350299,"2009-01-01","""ISO""",,0,108,2
350302,"","""ISO""",,0,,0
350327,"2015-10-01","""FGDC""",2905,5,158,5
350328,"2009-05-01","""FGDC""",2,1,,0
350329,"2014-07-01","""FGDC""",156,2,2,2
350349,"","""ISO""",,0,,0
350370,"","""ISO""",35,1,,0
350374,"2014-06-01","""ISO""",41,1,22,1
350386,"2014-03-01","""ISO""",121,1,,0
350402,"2004-11-01","""FGDC""",2,1,,0
350467,"2015-08-01","""FGDC""",144,12,12,12
350468,"2010-02-01","""FGDC""",1296,8,392,8
350480,"2015-01-01","""ISO""",49,1,,0
350489,"2012-09-01","""FGDC""",,0,,0
350506,"","""ISO""",10,1,1,1
350512,"2006-03-01","""FGDC""",1905,3,167,3
350514,"2015-08-01","""ISO""",5,1,,0
350522,"2015-04-01","""ISO""",1033,2,32,2
350537,"","""ISO""",425,1,,0
350541,"2007-04-01","""FGDC""",4668,12,184,12
350570,"2012-09-01","""ISO""",,0,,0
350572,"1998-07-01","""ISO""",,0,16,2
350580,"2009-02-01","""ISO""",,0,112,2
350598,"2007-09-01","""FGDC""",22,2,2,2
350604,"2011-07-01","""FGDC""",495,5,5,5
350627,"2014-12-01","""ISO""",,0,,0
350629,"2003-10-01","""FGDC""",240,4,19,4
350630,"2000-12-01","""FGDC""",1887,3,167,3
350646,"2015-06-01","""ISO""",,0,1,1
350658,"2015-07-01","""FGDC""",4,4,4,4
350667,"","""ISO""",,0,,0
350674,"2011-09-01","""FGDC""",6045,40,2000,40
350676,"2003-12-01","""FGDC""",1887,3,167,3
350684,"2008-09-01","""FGDC""",630,15,522,15
350694,"2012-06-01","""ISO""",,0,44,2
350695,"","""ISO""",63,1,,0
350699,"2010-06-01","""FGDC""",432,3,99,3
350712,"2012-07-01","""FGDC""",24,12,140,12
350713,"2013-11-01","""ISO""",41,1,22,1
350737,"","""ISO""",,0,,0
350738,"2007-08-01","""FGDC""",189,3,59,3
350759,"2010-06-01","""FGDC""",8,4,,0
350771,"2007-12-01","""FGDC""",1887,3,167,3
350783,"1983-12-01","""FGDC""",1887,3,167,3
350795,"1998-07-01","""FGDC""",475,10,702,10
350822,"","""ISO""",141,1,,0
350831,"2014-12-01","""ISO""",,0,70,1
350840,"2005-01-01","""FGDC""",715,5,158,5
350855,"2010-04-01","""FGDC""",316,16,620,16
350883,"2014-06-01","""ISO""",41,1,22,1
350900,"2014-12-01","""FGDC""",345,10,580,10
350903,"2006-12-01","""FGDC""",176,16,152,16
350928,"2006-09-01","""FGDC""",248,4,43,4
350945,"2012-01-01","""FGDC""",260,5,21,5
350949,"2012-03-01","""FGDC""",180,5,21,5
350957,"2014-12-01","""FGDC""",900,10,848,10
350986,"2012-06-01","""ISO""",,0,44,2
351012,"2010-07-01","""FGDC""",332,24,930,24
351023,"2015-10-01","""FGDC""",2905,5,158,5
351030,"2015-03-01","""ISO""",,0,,0
351037,"2015-08-01","""FGDC""",24,8,8,8
351088,"","""ISO""",1,1,,0
351101,"2004-11-01","""FGDC""",6420,36,1854,36
351117,"2012-09-01","""ISO""",,0,,0
351142,"2014-03-01","""ISO""",121,1,,0
351177,"2003-04-01","""FGDC""",315,15,630,15
351178,"2010-10-01","""ISO""",,0,134,2
351191,"2014-07-01","""ISO""",,0,136,2
351202,"2010-08-01","""ISO""",,0,2,2
351206,"2007-08-01","""ISO""",,0,,0
351212,"","""ISO""",29,1,,0
351247,"","""ISO""",,0,,0
351271,"2009-04-01","""FGDC""",3900,3,167,3
351283,"2010-04-01","""FGDC""",1636,48,5592,48
351294,"2005-08-01","""FGDC""",1905,3,167,3
351307,"2015-09-01","""FGDC""",16,12,12,12
351332,"2015-10-01","""FGDC""",2905,5,158,5
351343,"2013-11-01","""ISO""",12,1,10,1
351357,"2013-01-01","""FGDC""",60,3,170,3
351372,"2007-11-01","""FGDC""",,0,,0
351376,"2012-09-01","""ISO""",,0,,0
351381,"2014-04-01","""FGDC""",,0,,0
351386,"2013-11-01","""ISO""",41,1,22,1
351415,"2008-09-01","""FGDC""",630,15,522,15
351418,"2012-09-01","""FGDC""",,0,,0
351443,"2012-09-01","""FGDC""",,0,,0
351479,"","""ISO""",,0,,0
351506,"2012-09-01","""ISO""",,0,,0
351519,"2009-12-01","""FGDC""",1108,4,280,4
351528,"","""ISO""",29,1,,0
351578,"2015-04-01","""ISO""",18,1,54,1
351621,"2014-06-01","""ISO""",41,1,22,1
351639,"2015-04-01","""ISO""",,0,,0
351675,"2015-08-01","""ISO""",16,1,,0
351692,"2015-10-01","""FGDC""",2905,5,158,5
351725,"2008-10-01","""FGDC""",540,10,282,10
351727,"2015-08-01","""ISO""",,0,,0
351788,"2015-10-01","""FGDC""",150,6,54,6
351789,"2012-09-01","""FGDC""",,0,,0
351807,"2015-05-01","""ISO""",18,1,54,1
351818,"2015-03-01","""ISO""",12,1,,0
351837,"2014-04-01","""ISO""",,0,,0
351844,"2012-09-01","""ISO""",,0,,0
351890,"2015-08-01","""FGDC""",108,16,16,16
351901,"2007-08-01","""FGDC""",1590,10,1904,10
351902,"2011-01-01","""FGDC""",610,10,380,10
351930,"2009-11-01","""FGDC""",,0,,0
351968,"2014-09-01","""ISO""",127,1,,0
351969,"9999-01-01","""ISO""",,0,22,2
351979,"2015-04-01","""ISO""",18,1,54,1
352019,"2014-05-01","""FGDC""",,0,24,1
352048,"","""ISO""",29,1,,0
352066,"2013-05-01","""FGDC""",2115,3,167,3
352074,"2013-10-01","""FGDC""",,0,1,1
352091,"2013-09-01","""ISO""",,0,,0
352094,"2006-03-01","""FGDC""",742,6,48,6
352101,"2014-11-01","""ISO""",88,1,48,1
352109,"2015-01-01","""FGDC""",512,4,58,4
352110,"2014-06-01","""FGDC""",,0,,0
352131,"2010-07-01","""ISO""",,0,76,2
352132,"2014-03-01","""FGDC""",184,4,18,4
352164,"2009-11-01","""FGDC""",1887,3,167,3
352194,"2011-01-01","""FGDC""",655,10,380,10
352213,"1992-06-01","""FGDC""",2277,3,167,3
352233,"","""ISO""",63,1,,0
352249,"2012-08-01","""FGDC""",18,2,11,2
352299,"2012-02-01","""FGDC""",,0,6,1
352319,"2015-02-01","""ISO""",121,1,,0
352329,"1990-10-01","""FGDC""",1887,3,167,3
352334,"","""ISO""",419,1,,0
352341,"2014-12-01","""FGDC""",,0,,0
352364,"","""ISO""",,0,,0
352369,"2008-07-01","""FGDC""",284,4,101,4
352379,"2012-01-01","""FGDC""",1221,3,266,3
352387,"2015-10-01","""FGDC""",2905,5,158,5
352398,"2004-05-01","""FGDC""",596,12,1914,12
352426,"2015-07-01","""FGDC""",1495,10,492,10
352432,"2013-11-01","""ISO""",41,1,22,1
352437,"","""ISO""",,0,,0
352445,"1988-09-01","""FGDC""",1887,3,167,3
352446,"2014-12-01","""FGDC""",900,10,1190,10
352452,"2014-03-01","""ISO""",,0,100,2
352471,"2003-06-01","""FGDC""",177,3,85,3
352522,"2015-10-01","""FGDC""",2905,5,158,5
352530,"2014-12-01","""FGDC""",135,3,58,3
352565,"2015-02-01","""FGDC""",158,4,86,4
352594,"","""ISO""",,0,,0
352596,"2015-06-01","""ISO""",26,4,38,4
352647,"2013-11-01","""ISO""",12,1,10,1
352670,"2012-03-01","""FGDC""",350,5,891,5
352677,"2012-03-01","""FGDC""",175,5,21,5
352682,"2010-12-01","""FGDC""",2115,3,167,3
352685,"2015-02-01","""FGDC""",711,6,108,6
352695,"2009-08-01","""FGDC""",2364,4,1029,4
352706,"2012-06-01","""ISO""",,0,44,2
352720,"","""ISO""",188,1,,0
352730,"2014-04-01","""FGDC""",,0,,0
352732,"","""ISO""",,0,,0
352733,"2007-08-01","""FGDC""",316,20,315,20
352754,"","""ISO""",,0,,0
352772,"2005-08-01","""FGDC""",180,8,286,8
352774,"2010-08-01","""FGDC""",372,44,1705,44
352784,"1995-12-01","""FGDC""",1887,3,167,3
352795,"2014-03-01","""ISO""",,0,100,2
352821,"1998-10-01","""FGDC""",256,4,26,4
352822,"2007-04-01","""FGDC""",22,2,365,2
352826,"2015-09-01","""ISO""",16,1,,0
352837,"","""ISO""",29,1,,0
352855,"2012-09-01","""ISO""",,0,,0
352865,"2015-09-01","""FGDC""",4,4,4,4
352871,"2015-10-01","""FGDC""",2905,5,158,5
352872,"2015-08-01","""FGDC""",420,16,332,16
352901,"","""ISO""",115,1,,0
352905,"2015-05-01","""ISO""",18,1,54,1
352909,"2012-11-01","""FGDC""",68,4,116,4
352922,"2014-04-01","""FGDC""",2485,10,338,10
352943,"2011-10-01","""FGDC""",1900,30,828,30
352984,"2010-04-01","""FGDC""",316,16,620,16
352996,"2014-07-01","""FGDC""",1314,18,447,18
352998,"","""ISO""",33,1,,0
353021,"1998-07-01","""FGDC""",650,15,1053,15
353033,"","""ISO""",63,1,,0
353048,"2008-02-01","""FGDC""",1905,3,167,3
353066,"","""ISO""",64,1,,0
353070,"2011-07-01","""FGDC""",146,2,256,2
353083,"2013-06-01","""ISO""",41,1,22,1
353084,"2010-04-01","""FGDC""",316,16,620,16
353098,"2014-04-01","""FGDC""",336,4,46,4
353141,"","""ISO""",7,1,,0
353157,"2009-02-01","""FGDC""",1856,20,2300,20
353167,"2014-07-01","""ISO""",3,2,,0
353179,"2006-06-01","""FGDC""",147,3,45,3
353190,"2015-08-01","""ISO""",17,1,,0
353204,"2015-10-01","""FGDC""",2905,5,158,5
353206,"2015-08-01","""ISO""",6,1,,0
353233,"","""ISO""",,0,,0
353242,"2015-01-01","""ISO""",,0,2,2
353247,"2007-01-01","""FGDC""",100,20,150,20
353297,"2014-06-01","""FGDC""",1566,2,44,2
353303,"2015-08-01","""FGDC""",4,4,4,4
353332,"2013-11-01","""ISO""",41,1,22,1
353353,"2015-06-01","""ISO""",119,2,,0
353358,"2012-06-01","""FGDC""",6,3,105,3
353384,"2015-10-01","""FGDC""",2905,5,158,5
353400,"2015-10-01","""FGDC""",2905,5,158,5
353408,"2013-01-01","""FGDC""",2805,25,455,25
353475,"2014-12-01","""FGDC""",935,10,758,10
353481,"1995-10-01","""FGDC""",1887,3,167,3
353503,"2012-09-01","""FGDC""",,0,,0
353519,"1993-10-01","""FGDC""",1887,3,167,3
353520,"2008-09-01","""FGDC""",620,10,348,10
353521,"2015-04-01","""FGDC""",68,4,26,4
353532,"2014-11-01","""ISO""",246,1,,0
353534,"2015-10-01","""FGDC""",2905,5,158,5
353544,"2004-11-01","""FGDC""",1905,3,167,3
353545,"","""ISO""",14,1,,0
353569,"2013-06-01","""FGDC""",1110,10,190,10
353587,"2011-07-01","""FGDC""",146,2,244,2
353619,"2003-10-01","""FGDC""",1215,5,96,5
353623,"2013-12-01","""FGDC""",350,5,889,5
353642,"2015-07-01","""FGDC""",60,8,8,8
353646,"2013-02-01","""FGDC""",,0,1,1
353693,"2014-03-01","""ISO""",121,1,,0
353722,"2011-01-01","""FGDC""",600,10,414,10
353726,"2014-09-01","""FGDC""",,0,,0
353728,"2001-03-01","""FGDC""",965,20,732,20
353744,"2013-03-01","""FGDC""",,0,1,1
353766,"2014-09-01","""ISO""",,0,92,2
353772,"2015-10-01","""FGDC""",2905,5,158,5
353792,"2014-12-01","""ISO""",56,1,,0
353804,"2015-08-01","""ISO""",6,1,,0
353808,"2004-03-01","""FGDC""",657,12,268,12
353834,"2014-12-01","""FGDC""",2115,3,167,3
353842,"2014-10-01","""ISO""",8,2,,0
353846,"2010-08-01","""FGDC""",124,12,987,12
353848,"2007-01-01","""FGDC""",56,28,28,28
353849,"2015-08-01","""FGDC""",60,8,8,8
353855,"2005-05-01","""FGDC""",201,4,,0
353879,"2015-08-01","""ISO""",172,1,,0
353893,"2014-06-01","""ISO""",41,1,22,1
353894,"2007-08-01","""FGDC""",8,4,,0
353927,"2014-09-01","""ISO""",39,1,,0
353955,"2015-07-01","""ISO""",,0,36,2
353973,"","""ISO""",66,1,,0
353982,"2013-06-01","""ISO""",41,1,22,1
354007,"2014-12-01","""FGDC""",2855,20,1092,20
354025,"2011-07-01","""FGDC""",146,2,256,2
354039,"2010-01-01","""FGDC""",286,8,428,8
354048,"2015-09-01","""ISO""",4,1,,0
354070,"2010-04-01","""FGDC""",316,16,620,16
354076,"1998-09-01","""FGDC""",1887,3,167,3
354078,"1973-09-01","""FGDC""",1887,3,167,3
354082,"","""ISO""",96,1,,0
354103,"2012-09-01","""FGDC""",,0,,0
354117,"2015-07-01","""ISO""",80,1,,0
354125,"2014-06-01","""ISO""",41,1,22,1
354141,"2012-09-01","""ISO""",,0,,0
354154,"","""ISO""",1,1,,0
354166,"2013-06-01","""ISO""",41,1,22,1
354200,"2013-06-01","""ISO""",41,1,22,1
354207,"2004-11-01","""FGDC""",2832,8,162,8
354234,"","""ISO""",,0,,0
354239,"2015-08-01","""FGDC""",120,16,16,16
354247,"1981-10-01","""FGDC""",2040,3,167,3
354252,"2010-12-01","""FGDC""",,0,,0
354265,"2015-09-01","""ISO""",163,1,,0
354271,"2005-06-01","""FGDC""",1905,3,167,3
354290,"2012-09-01","""ISO""",,0,,0
354301,"2015-10-01","""FGDC""",1683,3,151,3
354338,"2015-08-01","""FGDC""",120,16,16,16
354353,"2012-09-01","""ISO""",,0,,0
354357,"2015-10-01","""FGDC""",2905,5,158,5
354364,"2015-08-01","""FGDC""",658,14,338,14
354367,"2011-09-01","""FGDC""",325,10,148,10
354410,"2003-06-01","""ISO""",,0,80,2
354438,"","""ISO""",,0,,0
354455,"","""ISO""",6,1,,0
354458,"2014-12-01","""FGDC""",345,10,580,10
354489,"2004-05-01","""FGDC""",596,12,1914,12
354502,"2014-10-01","""FGDC""",612,6,194,6
354513,"2012-12-01","""FGDC""",6349,35,1260,35
354600,"2015-08-01","""ISO""",6,1,,0
354608,"","""ISO""",5,1,10,1
354611,"","""ISO""",1,1,,0
354635,"2008-08-01","""FGDC""",620,10,310,10
354640,"2015-02-01","""FGDC""",294,9,603,9
354652,"2014-12-01","""ISO""",,0,8,1
354658,"2009-02-01","""FGDC""",555,10,320,10
354675,"2012-09-01","""FGDC""",,0,,0
354676,"2015-01-01","""ISO""",,0,70,2
354686,"2011-09-01","""FGDC""",774,12,378,12
354717,"2004-11-01","""FGDC""",558,138,3726,138
354718,"","""ISO""",111,1,,0
354722,"2015-08-01","""ISO""",2,1,,0
354723,"2005-08-01","""FGDC""",134,1,,0
354727,"2009-01-01","""FGDC""",350,5,908,5
